=========================Vanilla++ Admin Tools Session Logs=========================
Logs Started: 2022-2-15_15-10-8
====================================================================================
15:10:8 | [PermissionManager] Perm (DeleteObjectAtCrosshair) has been registered!
15:10:8 | [PermissionManager] Perm (PlayerManager:SetPlayerInvisible) has been registered!
15:10:8 | [PermissionManager] Perm (PlayerManager:SendMessage) has been registered!
15:10:8 | [PermissionManager] Perm (PlayerManager:GiveUnlimitedAmmo) has been registered!
15:10:8 | [PermissionManager] Perm (PlayerManager:MakePlayerVomit) has been registered!
15:10:8 | [PermissionManager] Perm (PlayerManager:FreezePlayers) has been registered!
15:10:8 | [PermissionManager] Perm (PlayerManager:ChangeScale) has been registered!
15:10:8 | [PermissionManager] Perm (MenuBansManager) has been registered!
15:10:8 | [PermissionManager] Perm (BansManager:UnbanPlayer) has been registered!
15:10:8 | [PermissionManager] Perm (BansManager:UpdateBanDuration) has been registered!
15:10:8 | [PermissionManager] Perm (BansManager:UpdateBanReason) has been registered!
15:10:8 | [PermissionManager] Perm (MenuWebHooks) has been registered!
15:10:8 | [PermissionManager] Perm (MenuWebHooks:Create) has been registered!
15:10:8 | [PermissionManager] Perm (MenuWebHooks:Edit) has been registered!
15:10:8 | [PermissionManager] Perm (MenuWebHooks:Delete) has been registered!
15:10:8 | [PermissionManager] Perm (MenuTeleportManager) has been registered!
15:10:8 | [PermissionManager] Perm (TeleportManager:ViewPlayerPositions) has been registered!
15:10:8 | [PermissionManager] Perm (TeleportManager:TPPlayers) has been registered!
15:10:8 | [PermissionManager] Perm (TeleportManager:TPSelf) has been registered!
15:10:8 | [PermissionManager] Perm (TeleportManager:DeletePreset) has been registered!
15:10:8 | [PermissionManager] Perm (TeleportManager:AddNewPreset) has been registered!
15:10:8 | [PermissionManager] Perm (TeleportManager:EditPreset) has been registered!
15:10:8 | [PermissionManager] Perm (EspToolsMenu) has been registered!
15:10:8 | [PermissionManager] Perm (EspToolsMenu:DeleteObjects) has been registered!
15:10:8 | [PermissionManager] Perm (EspToolsMenu:PlayerESP) has been registered!
15:10:8 | [PermissionManager] Perm (EspToolsMenu:RestPasscodeFence) has been registered!
15:10:8 | [PermissionManager] Perm (EspToolsMenu:RetriveCodeFromObj) has been registered!
15:10:8 | [PermissionManager] Perm (EspToolsMenu:PlayerMeshEsp) has been registered!
15:10:8 | [PermissionManager] Perm (MenuXMLEditor) has been registered!
15:10:8 | [PermissionManager] Perm (MenuCommandsConsole) has been registered!
15:10:8 | [WeatherManager] Loading Json File $profile:VPPAdminTools/ConfigurablePlugins/WeatherManager/WeatherSettingsPresets.json
15:10:8 | [PermissionManager] Adding Super Admin (76561198253386609)
15:10:8 | [PermissionManager] Adding Super Admin (76561198442072760)
15:10:8 | [PermissionManager] Adding Super Admin (76561198950594742)
15:10:8 | [PermissionManager] Adding Super Admin (76561198329721265)
15:10:8 | [PermissionManager] Loaded UserGroups.json
15:10:8 | [TimeManager] Loading Json File $profile:VPPAdminTools/ConfigurablePlugins/TimeManager/TimeSettingsPresets.json
15:10:8 | Building Sets Loaded: 1
15:10:8 | [BansManager]:: Load(): Loading ban list Json File $profile:VPPAdminTools/BanList.json
15:10:8 | [PermissionManager] Perm (Chat:StripPlayer) has been registered!
15:10:8 | [PermissionManager] Perm (Chat:KillPlayer) has been registered!
15:10:8 | [PermissionManager] Perm (Chat:HealPlayer) has been registered!
15:10:8 | [PermissionManager] Perm (Chat:BringPlayer) has been registered!
15:10:8 | [PermissionManager] Perm (Chat:ReturnPlayer) has been registered!
15:10:8 | [PermissionManager] Perm (Chat:GotoPlayer) has been registered!
15:10:8 | [PermissionManager] Perm (Chat:UnbanPlayer) has been registered!
15:10:8 | [PermissionManager] Perm (Chat:TeleportToTown) has been registered!
15:10:8 | [PermissionManager] Perm (Chat:TeleportToPoint) has been registered!
15:10:8 | [PermissionManager] Perm (Chat:GiveAmmo) has been registered!
15:10:8 | [PermissionManager] Perm (Chat:SpawnInventory) has been registered!
15:10:8 | [PermissionManager] Perm (Chat:SpawnOnGround) has been registered!
15:10:8 | [PermissionManager] Perm (Chat:SpawnInHands) has been registered!
15:10:8 | [PermissionManager] Perm (Chat:SpawnCar) has been registered!
15:10:8 | [PermissionManager] Perm (Chat:refuelCar) has been registered!
15:11:23 | Player "nub1" (steamId=76561198431808269) connected to server!
15:11:35 | Player "[SCD] Coringa" (steamId=76561198133211909) connected to server!
15:12:8 | Player "[SCD] Coringa" (steamId=76561198133211909) connected to server!
15:12:40 | Player "nub1" (steamId=76561198431808269) connected to server!
15:13:45 | Player "Super Mouse" (steamId=76561199214576884) connected to server!
15:14:40 | Player "Super Mouse" (steamId=76561199214576884) connected to server!
15:15:31 | Player "[RNG] malvadao" (steamId=76561199204902427) connected to server!
15:15:50 | Player "[RNG] malvadao" (steamId=76561199204902427) connected to server!
15:31:5 | Player "[RNG] malvadao" (steamId=76561199204902427) disconnected from server.
15:31:7 | Player "[RNG] malvadao" (steamId=76561199204902427) disconnected from server.
15:31:25 | Player "[RNG] malvadao" (steamId=76561199204902427) connected to server!
15:31:34 | Player "[RNG] malvadao" (steamId=76561199204902427) connected to server!
15:31:44 | Player "[RNG] malvadao" (steamId=76561199204902427) disconnected from server.
15:31:47 | Player "[RNG] malvadao" (steamId=76561199204902427) disconnected from server.
15:32:56 | Player "J4ck" (steamId=76561199010274638) connected to server!
16:8:57 | Player "NoobMaster" (steamId=76561198953587456) connected to server!
16:9:22 | Player "NoobMaster" (steamId=76561198953587456) connected to server!
16:12:28 | Player "Havaianos" (steamId=76561198128780952) connected to server!
16:12:47 | Player "Havaianos" (steamId=76561198128780952) connected to server!
16:13:5 | Player "[Mercenarios] Paje" (steamId=76561198199599815) connected to server!
16:13:51 | Player "[Mercenarios] Paje" (steamId=76561198199599815) connected to server!
16:15:39 | Player "[Mercenarios] Paje" (steamId=76561198199599815) disconnected from server.
16:28:3 | Player "[SDC]pistoleiro" (steamId=76561198046104047) connected to server!
16:28:19 | Player "[SDC]pistoleiro" (steamId=76561198046104047) connected to server!
16:29:13 | Player "[RNG]_HF_d+" (steamId=76561198169386030) connected to server!
16:29:44 | Player "[RNG]_HF_d+" (steamId=76561198169386030) connected to server!
16:37:19 | Player "Super Mouse" (steamId=76561199214576884) disconnected from server.
16:37:21 | Player "Super Mouse" (steamId=76561199214576884) disconnected from server.
16:37:40 | Player "[RNG]_HF_d+" (steamId=76561198169386030) disconnected from server.
16:37:43 | Player "[RNG]_HF_d+" (steamId=76561198169386030) disconnected from server.
16:40:59 | Player "Super Mouse" (steamId=76561198044029356) connected to server!
16:42:2 | Player "Super Mouse" (steamId=76561198044029356) connected to server!
16:47:2 | Player "Havaianos" (steamId=76561198128780952) disconnected from server.
16:47:48 | Player "[RNG] malvadao" (steamId=76561199204902427) connected to server!
16:48:9 | Player "[RNG] malvadao" (steamId=76561199204902427) connected to server!
16:51:15 | Player "[RNG]_HF_d+" (steamId=76561198169386030) connected to server!
16:51:35 | Player "[RNG]_HF_d+" (steamId=76561198169386030) connected to server!
16:51:45 | Player "NoobMaster" (steamId=76561198953587456) disconnected from server.
16:55:7 | Player "NoobMaster" (steamId=76561198953587456) connected to server!
16:56:33 | Player "NoobMaster" (steamId=76561198953587456) connected to server!
16:57:6 | Player "Super Mouse" (steamId=76561198044029356) disconnected from server.
16:57:7 | Player "Super Mouse" (steamId=76561198044029356) disconnected from server.
17:2:43 | Player "[SCD] Coringa" (steamId=76561198133211909) disconnected from server.
17:13:46 | Player "MEIRA" (steamId=76561198285365583) connected to server!
17:17:13 | Player "MEIRA" (steamId=76561198285365583) disconnected from server.
17:17:14 | Player "MEIRA" (steamId=76561198285365583) re-connected to server [canceledLogout]
17:19:27 | Player "[GURI]-BRUXO" (steamId=76561198140728342) connected to server!
17:19:47 | Player "[GURI]-BRUXO" (steamId=76561198140728342) connected to server!
17:19:51 | Player "MEIRA" (steamId=76561198285365583) disconnected from server.
17:19:52 | Player "MEIRA" (steamId=76561198285365583) disconnected from server.
17:24:5 | Player "[RNG]_HF_d+" (steamId=76561198169386030) disconnected from server.
17:24:5 | Player "[GURI]-BRUXO" (steamId=76561198140728342) disconnected from server.
17:24:5 | Player "[RNG] malvadao" (steamId=76561199204902427) disconnected from server.
17:24:5 | Player "NoobMaster" (steamId=76561198953587456) disconnected from server.
