=========================Vanilla++ Admin Tools Session Logs=========================
Logs Started: 2022-4-27_3-0-34
====================================================================================
3:0:34 | [PermissionManager] Perm (DeleteObjectAtCrosshair) has been registered!
3:0:34 | [PermissionManager] Perm (TeleportManager:EditPreset) has been registered!
3:0:34 | [PermissionManager] Perm (EspToolsMenu) has been registered!
3:0:34 | [PermissionManager] Perm (EspToolsMenu:DeleteObjects) has been registered!
3:0:34 | [PermissionManager] Perm (EspToolsMenu:PlayerESP) has been registered!
3:0:34 | [PermissionManager] Perm (EspToolsMenu:RestPasscodeFence) has been registered!
3:0:34 | [PermissionManager] Perm (EspToolsMenu:RetriveCodeFromObj) has been registered!
3:0:34 | [PermissionManager] Perm (EspToolsMenu:PlayerMeshEsp) has been registered!
3:0:34 | [PermissionManager] Perm (EspToolsMenu:InstantBaseBuild) has been registered!
3:0:34 | [PermissionManager] Perm (MenuXMLEditor) has been registered!
3:0:34 | [PermissionManager] Perm (MenuCommandsConsole) has been registered!
3:0:34 | [PermissionManager] Adding Super Admin (76561198253386609)
3:0:34 | [PermissionManager] Adding Super Admin (76561198950594742)
3:0:34 | [PermissionManager] Adding Super Admin (76561198329721265)
3:0:34 | [PermissionManager] Adding Super Admin (76561198140728342)
3:0:34 | [PermissionManager] Loaded UserGroups.json
3:0:34 | Building Sets Loaded: 5
3:0:34 | [PermissionManager] Perm (Chat:StripPlayer) has been registered!
3:0:34 | [PermissionManager] Perm (Chat:KillPlayer) has been registered!
3:0:34 | [PermissionManager] Perm (Chat:HealPlayer) has been registered!
3:0:34 | [PermissionManager] Perm (Chat:BringPlayer) has been registered!
3:0:34 | [PermissionManager] Perm (Chat:ReturnPlayer) has been registered!
3:0:34 | [PermissionManager] Perm (Chat:GotoPlayer) has been registered!
3:0:34 | [PermissionManager] Perm (Chat:UnbanPlayer) has been registered!
3:0:34 | [PermissionManager] Perm (Chat:TeleportToTown) has been registered!
3:0:34 | [PermissionManager] Perm (Chat:TeleportToPoint) has been registered!
3:0:34 | [PermissionManager] Perm (Chat:GiveAmmo) has been registered!
3:0:34 | [PermissionManager] Perm (Chat:SpawnInventory) has been registered!
3:0:34 | [PermissionManager] Perm (Chat:SpawnOnGround) has been registered!
3:0:34 | [PermissionManager] Perm (Chat:SpawnInHands) has been registered!
3:0:34 | [PermissionManager] Perm (Chat:SpawnCar) has been registered!
3:0:34 | [PermissionManager] Perm (Chat:refuelCar) has been registered!
3:0:34 | [TimeManager] Loading Json File $profile:VPPAdminTools/ConfigurablePlugins/TimeManager/TimeSettingsPresets.json
3:0:34 | [WeatherManager] Loading Json File $profile:VPPAdminTools/ConfigurablePlugins/WeatherManager/WeatherSettingsPresets.json
3:0:34 | [BansManager]:: Load(): Loading ban list Json File $profile:VPPAdminTools/BanList.json
3:0:55 | Player "Biel FxR" (steamId=76561198050836260) connected to server!
3:0:56 | Player "ChukenThe3rd" (steamId=76561198134837847) connected to server!
3:0:56 | Player "CharlinhoPsico" (steamId=76561198366562144) connected to server!
3:0:58 | Player "[YKZ]-tappes" (steamId=76561198990092287) connected to server!
3:1:6 | Player "CharlinhoPsico" (steamId=76561198366562144) connected to server!
3:1:6 | Player "ChukenThe3rd" (steamId=76561198134837847) connected to server!
3:1:6 | Player "Diorno" (steamId=76561198142139495) connected to server!
3:1:9 | Player "MenoDuLins" (steamId=76561198057614573) connected to server!
3:1:9 | Player "[YKZ]-tappes" (steamId=76561198990092287) connected to server!
3:1:10 | Player "Luskka" (steamId=76561198126877019) connected to server!
3:1:14 | Player "Diorno" (steamId=76561198142139495) connected to server!
3:1:16 | Player "Biel FxR" (steamId=76561198050836260) connected to server!
3:1:19 | Player "Luskka" (steamId=76561198126877019) connected to server!
3:1:25 | Player "MenoDuLins" (steamId=76561198057614573) connected to server!
3:1:55 | Player "Betinho_maluco" (steamId=76561198057627157) connected to server!
3:2:3 | Player "Betinho_maluco" (steamId=76561198057627157) connected to server!
3:4:16 | Player "[RNG]Panico" (steamId=76561199230965576) connected to server!
3:4:37 | Player "[RNG]Panico" (steamId=76561199230965576) connected to server!
3:5:29 | Player "Betinho_maluco" (steamId=76561198057627157) disconnected from server.
3:5:29 | Player "Betinho_maluco" (steamId=76561198057627157) disconnected from server.
3:6:9 | Player "Betinho_maluco" (steamId=76561198057627157) connected to server!
3:6:19 | Player "Betinho_maluco" (steamId=76561198057627157) connected to server!
3:7:19 | Player "Diorno" (steamId=76561198142139495) disconnected from server.
3:8:59 | Player "Diorno" (steamId=76561198142139495) connected to server!
3:9:9 | Player "Diorno" (steamId=76561198142139495) connected to server!
3:15:48 | Player "Biel FxR" (steamId=76561198050836260) disconnected from server.
3:23:4 | Player "Survivor" (steamId=76561198278151723) connected to server!
3:26:35 | Player "ChukenThe3rd" (steamId=76561198134837847) disconnected from server.
3:52:1 | Player "Luskka" (steamId=76561198126877019) disconnected from server.
4:2:2 | Player "[RNG]Panico" (steamId=76561199230965576) disconnected from server.
4:2:5 | Player "[RNG]Panico" (steamId=76561199230965576) disconnected from server.
4:13:49 | Player "[YKZ]-BlackBear" (steamId=76561198343030820) connected to server!
4:14:6 | Player "[YKZ]-BlackBear" (steamId=76561198343030820) connected to server!
4:23:53 | Player "DinizBr" (steamId=76561198128517157) connected to server!
4:25:14 | Player "Diorno" (steamId=76561198142139495) disconnected from server.
4:25:19 | Player "Diorno" (steamId=76561198142139495) disconnected from server.
4:28:21 | Player "Diorno" (steamId=76561198142139495) connected to server!
4:28:32 | Player "Diorno" (steamId=76561198142139495) connected to server!
4:30:36 | Player "DinizBr" (steamId=76561198128517157) connected to server!
4:46:41 | Player "CharlinhoPsico" (steamId=76561198366562144) disconnected from server.
5:35:49 | Player "DinizBr" (steamId=76561198128517157) disconnected from server.
5:37:0 | Player "Seekerzao" (steamId=76561198067793781) connected to server!
5:37:13 | Player "Seekerzao" (steamId=76561198067793781) connected to server!
5:43:59 | Player "MenoDuLins" (steamId=76561198057614573) disconnected from server.
5:44:1 | Player "MenoDuLins" (steamId=76561198057614573) disconnected from server.
5:44:9 | Player "Betinho_maluco" (steamId=76561198057627157) disconnected from server.
5:44:11 | Player "Betinho_maluco" (steamId=76561198057627157) disconnected from server.
5:45:37 | Player "Seekerzao" (steamId=76561198067793781) disconnected from server.
5:45:38 | Player "Seekerzao" (steamId=76561198067793781) disconnected from server.
5:46:33 | Player "Seekerzao" (steamId=76561198067793781) connected to server!
5:46:46 | Player "Seekerzao" (steamId=76561198067793781) connected to server!
6:7:9 | Player "[YKZ]-tappes" (steamId=76561198990092287) disconnected from server.
6:16:32 | Player "Diorno" (steamId=76561198142139495) disconnected from server.
6:16:36 | Player "Diorno" (steamId=76561198142139495) disconnected from server.
6:32:31 | Player "[YKZ]-BlackBear" (steamId=76561198343030820) disconnected from server.
6:32:54 | Player "ttuker" (steamId=76561198971813376) connected to server!
6:33:33 | Player "ttuker" (steamId=76561198971813376) connected to server!
6:59:10 | Player "ttuker" (steamId=76561198971813376) disconnected from server.
6:59:10 | Player "Seekerzao" (steamId=76561198067793781) disconnected from server.
