=========================Vanilla++ Admin Tools Session Logs=========================
Logs Started: 2022-2-4_21-0-28
====================================================================================
21:0:28 | [PermissionManager] Perm (DeleteObjectAtCrosshair) has been registered!
21:0:28 | [PermissionManager] Perm (TeleportToCrosshair) has been registered!
21:0:28 | [PermissionManager] Perm (FreeCamera) has been registered!
21:0:28 | [PermissionManager] Perm (RepairVehiclesAtCrosshair) has been registered!
21:0:28 | [PermissionManager] Perm (MenuItemManager) has been registered!
21:0:28 | [PermissionManager] Perm (MenuItemManager:SpawnItem) has been registered!
21:0:28 | [PermissionManager] Perm (MenuItemManager:EditPreset) has been registered!
21:0:28 | [PermissionManager] Perm (MenuItemManager:SpawnPreset) has been registered!
21:0:28 | [PermissionManager] Perm (MenuItemManager:DeletePreset) has been registered!
21:0:28 | [PermissionManager] Perm (MenuItemManager:AddPreset) has been registered!
21:0:28 | [PermissionManager] Perm (MenuServerManager) has been registered!
21:0:28 | [PermissionManager] Perm (ServerManager:RestartServer) has been registered!
21:0:28 | [PermissionManager] Perm (ServerManager:LockServer) has been registered!
21:0:28 | [PermissionManager] Perm (ServerManager:KickAllPlayers) has been registered!
21:0:28 | [PermissionManager] Perm (ServerManager:LoadScripts) has been registered!
21:0:28 | [PermissionManager] Perm (MenuWeatherManager) has been registered!
21:0:28 | [PermissionManager] Perm (WeatherManager:ApplyWeather) has been registered!
21:0:28 | [PermissionManager] Perm (WeatherManager:ApplyTime) has been registered!
21:0:28 | [PermissionManager] Perm (WeatherManager:SavePreset) has been registered!
21:0:28 | [PermissionManager] Perm (WeatherManager:DeletePreset) has been registered!
21:0:28 | [PermissionManager] Perm (WeatherManager:ApplyPreset) has been registered!
21:0:28 | [PermissionManager] Perm (WeatherManager:ApplyTimePreset) has been registered!
21:0:28 | [PermissionManager] Perm (WeatherManager:SaveTimePreset) has been registered!
21:0:28 | [PermissionManager] Perm (WeatherManager:DeleteTimePreset) has been registered!
21:0:28 | [PermissionManager] Perm (MenuObjectManager) has been registered!
21:0:28 | [PermissionManager] Perm (MenuObjectManager:CreateNewSet) has been registered!
21:0:28 | [PermissionManager] Perm (MenuObjectManager:UpdateSet) has been registered!
21:0:28 | [PermissionManager] Perm (MenuObjectManager:DeleteSet) has been registered!
21:0:28 | [PermissionManager] Perm (MenuObjectManager:EditSet) has been registered!
21:0:28 | [PermissionManager] Perm (MenuPermissionsEditor) has been registered!
21:0:28 | [PermissionManager] Perm (PermissionsEditor:RemoveUser) has been registered!
21:0:28 | [PermissionManager] Perm (PermissionsEditor:AddUser) has been registered!
21:0:28 | [PermissionManager] Perm (PermissionsEditor:CreateUserGroup) has been registered!
21:0:28 | [PermissionManager] Perm (PermissionsEditor:DeleteUserGroup) has been registered!
21:0:28 | [PermissionManager] Perm (PermissionsEditor:ChangePermLevel) has been registered!
21:0:28 | [PermissionManager] Perm (MenuPlayerManager) has been registered!
21:0:28 | [PermissionManager] Perm (PlayerManager:GiveGodmode) has been registered!
21:0:28 | [PermissionManager] Perm (PlayerManager:BanPlayer) has been registered!
21:0:28 | [PermissionManager] Perm (PlayerManager:KickPlayer) has been registered!
21:0:28 | [PermissionManager] Perm (PlayerManager:HealPlayers) has been registered!
21:0:28 | [PermissionManager] Perm (PlayerManager:SetPlayerStats) has been registered!
21:0:28 | [PermissionManager] Perm (PlayerManager:KillPlayers) has been registered!
21:0:28 | [PermissionManager] Perm (PlayerManager:GodMode) has been registered!
21:0:28 | [PermissionManager] Perm (PlayerManager:SpectatePlayer) has been registered!
21:0:28 | [PermissionManager] Perm (PlayerManager:TeleportToPlayer) has been registered!
21:0:28 | [PermissionManager] Perm (PlayerManager:TeleportPlayerTo) has been registered!
21:0:28 | [PermissionManager] Perm (PlayerManager:SetPlayerInvisible) has been registered!
21:0:28 | [PermissionManager] Perm (PlayerManager:SendMessage) has been registered!
21:0:28 | [PermissionManager] Perm (PlayerManager:GiveUnlimitedAmmo) has been registered!
21:0:28 | [PermissionManager] Perm (PlayerManager:MakePlayerVomit) has been registered!
21:0:28 | [PermissionManager] Perm (PlayerManager:FreezePlayers) has been registered!
21:0:28 | [PermissionManager] Perm (PlayerManager:ChangeScale) has been registered!
21:0:28 | [PermissionManager] Perm (MenuBansManager) has been registered!
21:0:28 | [PermissionManager] Perm (BansManager:UnbanPlayer) has been registered!
21:0:28 | [PermissionManager] Perm (BansManager:UpdateBanDuration) has been registered!
21:0:28 | [PermissionManager] Perm (BansManager:UpdateBanReason) has been registered!
21:0:28 | [PermissionManager] Perm (MenuWebHooks) has been registered!
21:0:28 | [PermissionManager] Perm (MenuWebHooks:Create) has been registered!
21:0:28 | [PermissionManager] Perm (MenuWebHooks:Edit) has been registered!
21:0:28 | [PermissionManager] Perm (MenuWebHooks:Delete) has been registered!
21:0:28 | [PermissionManager] Perm (MenuTeleportManager) has been registered!
21:0:28 | [PermissionManager] Perm (TeleportManager:ViewPlayerPositions) has been registered!
21:0:28 | [PermissionManager] Perm (TeleportManager:TPPlayers) has been registered!
21:0:28 | [PermissionManager] Perm (TeleportManager:TPSelf) has been registered!
21:0:28 | [PermissionManager] Perm (TeleportManager:DeletePreset) has been registered!
21:0:28 | [PermissionManager] Perm (TeleportManager:AddNewPreset) has been registered!
21:0:28 | [PermissionManager] Perm (TeleportManager:EditPreset) has been registered!
21:0:28 | [PermissionManager] Perm (EspToolsMenu) has been registered!
21:0:28 | [PermissionManager] Perm (EspToolsMenu:DeleteObjects) has been registered!
21:0:28 | [PermissionManager] Perm (EspToolsMenu:PlayerESP) has been registered!
21:0:28 | [PermissionManager] Perm (EspToolsMenu:RestPasscodeFence) has been registered!
21:0:28 | [PermissionManager] Perm (EspToolsMenu:RetriveCodeFromObj) has been registered!
21:0:28 | [PermissionManager] Perm (EspToolsMenu:PlayerMeshEsp) has been registered!
21:0:28 | [PermissionManager] Perm (MenuXMLEditor) has been registered!
21:0:28 | [PermissionManager] Perm (MenuCommandsConsole) has been registered!
21:0:28 | Building Sets Loaded: 0
21:0:28 | [PermissionManager] Perm (Chat:StripPlayer) has been registered!
21:0:28 | [PermissionManager] Perm (Chat:KillPlayer) has been registered!
21:0:28 | [PermissionManager] Perm (Chat:HealPlayer) has been registered!
21:0:28 | [PermissionManager] Perm (Chat:BringPlayer) has been registered!
21:0:28 | [PermissionManager] Perm (Chat:ReturnPlayer) has been registered!
21:0:28 | [PermissionManager] Perm (Chat:GotoPlayer) has been registered!
21:0:28 | [PermissionManager] Perm (Chat:UnbanPlayer) has been registered!
21:0:28 | [PermissionManager] Perm (Chat:TeleportToTown) has been registered!
21:0:28 | [PermissionManager] Perm (Chat:TeleportToPoint) has been registered!
21:0:28 | [PermissionManager] Perm (Chat:GiveAmmo) has been registered!
21:0:28 | [PermissionManager] Perm (Chat:SpawnInventory) has been registered!
21:0:28 | [PermissionManager] Perm (Chat:SpawnOnGround) has been registered!
21:0:28 | [PermissionManager] Perm (Chat:SpawnInHands) has been registered!
21:0:28 | [PermissionManager] Perm (Chat:SpawnCar) has been registered!
21:0:28 | [PermissionManager] Perm (Chat:refuelCar) has been registered!
21:0:28 | [TimeManager] Loading Json File $profile:VPPAdminTools/ConfigurablePlugins/TimeManager/TimeSettingsPresets.json
21:0:28 | [PermissionManager] Adding Super Admin (76561198253386609)
21:0:28 | [PermissionManager] Adding Super Admin (76561198442072760)
21:0:28 | [PermissionManager] Adding Super Admin (76561198950594742)
21:0:28 | [PermissionManager] Loaded UserGroups.json
21:0:28 | [BansManager]:: Load(): Loading ban list Json File $profile:VPPAdminTools/BanList.json
21:0:28 | [WeatherManager] Loading Json File $profile:VPPAdminTools/ConfigurablePlugins/WeatherManager/WeatherSettingsPresets.json
21:1:2 | Player "XxLipezinxX" (steamId=76561199090089389) connected to server!
21:1:3 | Player "Survivor" (steamId=76561199228878387) connected to server!
21:1:3 | Player "[Mercenarios] Rambo" (steamId=76561198375135263) connected to server!
21:1:4 | Player "MBrown" (steamId=76561198834441216) connected to server!
21:1:6 | Player "[Mercenarios] Chines Angolano" (steamId=76561198128636633) connected to server!
21:1:31 | Player "XxLipezinxX" (steamId=76561199090089389) connected to server!
21:1:31 | Player "[Mercenarios] Rambo" (steamId=76561198375135263) connected to server!
21:1:31 | Player "Survivor" (steamId=76561199228878387) connected to server!
21:1:34 | Player "[Mercenarios] Chines Angolano" (steamId=76561198128636633) connected to server!
21:1:34 | Player "MBrown" (steamId=76561198834441216) connected to server!
21:11:11 | Player "MBrown" (steamId=76561198834441216) disconnected from server.
21:11:14 | Player "MBrown" (steamId=76561198834441216) disconnected from server.
21:14:14 | Player "[LMM]Sargentolmm" (steamId=76561197993431575) connected to server!
21:14:42 | Player "[LMM]Sargentolmm" (steamId=76561197993431575) connected to server!
21:29:2 | Player "[Mercenarios] Mayhem" (steamId=76561198291345014) connected to server!
21:29:29 | Player "[Mercenarios] Mayhem" (steamId=76561198291345014) connected to server!
21:37:24 | Player "[Mercenarios] Chines Angolano" (steamId=76561198128636633) disconnected from server.
21:37:28 | Player "[Mercenarios] Chines Angolano" (steamId=76561198128636633) disconnected from server.
21:41:34 | Player "XxLipezinxX" (steamId=76561199090089389) disconnected from server.
21:41:36 | Player "XxLipezinxX" (steamId=76561199090089389) disconnected from server.
21:44:23 | Player "[LMM]Sargentolmm" (steamId=76561197993431575) disconnected from server.
22:27:12 | Player "Survivor" (steamId=76561199228878387) disconnected from server.
22:27:14 | Player "Survivor" (steamId=76561199228878387) disconnected from server.
22:49:49 | Player "[Mercenarios] KowalsKy" (steamId=76561198260207005) connected to server!
22:50:17 | Player "[Mercenarios] KowalsKy" (steamId=76561198260207005) connected to server!
22:50:38 | Player "Mark" (steamId=76561198950594742) connected to server!
22:51:55 | "Mark" (steamid=76561198950594742) teleported to crosshair (pos=<8307.421875, 3.552035, 2428.460693>)
22:51:56 | "Mark" (steamid=76561198950594742) teleported to crosshair (pos=<8311.037109, 3.882108, 2437.175537>)
22:51:56 | "Mark" (steamid=76561198950594742) teleported to crosshair (pos=<8317.027344, 3.789900, 2447.494873>)
22:51:56 | "Mark" (steamid=76561198950594742) teleported to crosshair (pos=<8320.712891, 4.531199, 2453.420654>)
22:51:56 | "Mark" (steamid=76561198950594742) teleported to crosshair (pos=<8325.095703, 5.007910, 2460.570801>)
22:52:6 | "Mark" (steamid=76561198950594742) teleported to crosshair (pos=<8340.092773, 6.175653, 2472.483398>)
22:52:6 | "Mark" (steamid=76561198950594742) teleported to crosshair (pos=<8343.129883, 7.565680, 2473.608887>)
