=========================Vanilla++ Admin Tools Session Logs=========================
Logs Started: 2022-2-8_0-4-10
====================================================================================
0:4:10 | [PermissionManager] Perm (DeleteObjectAtCrosshair) has been registered!
0:4:10 | [PermissionManager] Perm (TeleportToCrosshair) has been registered!
0:4:10 | [PermissionManager] Perm (FreeCamera) has been registered!
0:4:10 | [PermissionManager] Perm (RepairVehiclesAtCrosshair) has been registered!
0:4:10 | [PermissionManager] Perm (MenuItemManager) has been registered!
0:4:10 | [PermissionManager] Perm (MenuItemManager:SpawnItem) has been registered!
0:4:10 | [PermissionManager] Perm (MenuItemManager:EditPreset) has been registered!
0:4:10 | [PermissionManager] Perm (MenuItemManager:SpawnPreset) has been registered!
0:4:10 | [PermissionManager] Perm (MenuItemManager:DeletePreset) has been registered!
0:4:10 | [PermissionManager] Perm (MenuItemManager:AddPreset) has been registered!
0:4:10 | [PermissionManager] Perm (MenuServerManager) has been registered!
0:4:10 | [PermissionManager] Perm (ServerManager:RestartServer) has been registered!
0:4:10 | [PermissionManager] Perm (ServerManager:LockServer) has been registered!
0:4:10 | [PermissionManager] Perm (ServerManager:KickAllPlayers) has been registered!
0:4:10 | [PermissionManager] Perm (ServerManager:LoadScripts) has been registered!
0:4:10 | [PermissionManager] Perm (MenuWeatherManager) has been registered!
0:4:10 | [PermissionManager] Perm (WeatherManager:ApplyWeather) has been registered!
0:4:10 | [PermissionManager] Perm (WeatherManager:ApplyTime) has been registered!
0:4:10 | [PermissionManager] Perm (WeatherManager:SavePreset) has been registered!
0:4:10 | [PermissionManager] Perm (WeatherManager:DeletePreset) has been registered!
0:4:10 | [PermissionManager] Perm (WeatherManager:ApplyPreset) has been registered!
0:4:10 | [PermissionManager] Perm (WeatherManager:ApplyTimePreset) has been registered!
0:4:10 | [PermissionManager] Perm (WeatherManager:SaveTimePreset) has been registered!
0:4:10 | [PermissionManager] Perm (WeatherManager:DeleteTimePreset) has been registered!
0:4:10 | [PermissionManager] Perm (MenuObjectManager) has been registered!
0:4:10 | [PermissionManager] Perm (MenuObjectManager:CreateNewSet) has been registered!
0:4:10 | [PermissionManager] Perm (MenuObjectManager:UpdateSet) has been registered!
0:4:10 | [PermissionManager] Perm (MenuObjectManager:DeleteSet) has been registered!
0:4:10 | [PermissionManager] Perm (MenuObjectManager:EditSet) has been registered!
0:4:10 | [PermissionManager] Perm (MenuPermissionsEditor) has been registered!
0:4:10 | [PermissionManager] Perm (PermissionsEditor:RemoveUser) has been registered!
0:4:10 | [PermissionManager] Perm (PermissionsEditor:AddUser) has been registered!
0:4:10 | [PermissionManager] Perm (PermissionsEditor:CreateUserGroup) has been registered!
0:4:10 | [PermissionManager] Perm (PermissionsEditor:DeleteUserGroup) has been registered!
0:4:10 | [PermissionManager] Perm (PermissionsEditor:ChangePermLevel) has been registered!
0:4:10 | [PermissionManager] Perm (MenuPlayerManager) has been registered!
0:4:10 | [PermissionManager] Perm (PlayerManager:GiveGodmode) has been registered!
0:4:10 | [PermissionManager] Perm (PlayerManager:BanPlayer) has been registered!
0:4:10 | [PermissionManager] Perm (PlayerManager:KickPlayer) has been registered!
0:4:10 | [PermissionManager] Perm (PlayerManager:HealPlayers) has been registered!
0:4:10 | [PermissionManager] Perm (PlayerManager:SetPlayerStats) has been registered!
0:4:10 | [PermissionManager] Perm (PlayerManager:KillPlayers) has been registered!
0:4:10 | [PermissionManager] Perm (PlayerManager:GodMode) has been registered!
0:4:10 | [PermissionManager] Perm (PlayerManager:SpectatePlayer) has been registered!
0:4:10 | [PermissionManager] Perm (PlayerManager:TeleportToPlayer) has been registered!
0:4:10 | [PermissionManager] Perm (PlayerManager:TeleportPlayerTo) has been registered!
0:4:10 | [PermissionManager] Perm (PlayerManager:SetPlayerInvisible) has been registered!
0:4:10 | [PermissionManager] Perm (PlayerManager:SendMessage) has been registered!
0:4:10 | [PermissionManager] Perm (PlayerManager:GiveUnlimitedAmmo) has been registered!
0:4:10 | [PermissionManager] Perm (PlayerManager:MakePlayerVomit) has been registered!
0:4:10 | [PermissionManager] Perm (PlayerManager:FreezePlayers) has been registered!
0:4:10 | [PermissionManager] Perm (PlayerManager:ChangeScale) has been registered!
0:4:10 | [PermissionManager] Perm (MenuBansManager) has been registered!
0:4:10 | [PermissionManager] Perm (BansManager:UnbanPlayer) has been registered!
0:4:10 | [PermissionManager] Perm (BansManager:UpdateBanDuration) has been registered!
0:4:10 | [PermissionManager] Perm (BansManager:UpdateBanReason) has been registered!
0:4:10 | [PermissionManager] Perm (MenuWebHooks) has been registered!
0:4:10 | [PermissionManager] Perm (MenuWebHooks:Create) has been registered!
0:4:10 | [PermissionManager] Perm (MenuWebHooks:Edit) has been registered!
0:4:10 | [PermissionManager] Perm (MenuWebHooks:Delete) has been registered!
0:4:10 | [PermissionManager] Perm (MenuTeleportManager) has been registered!
0:4:10 | [PermissionManager] Perm (TeleportManager:ViewPlayerPositions) has been registered!
0:4:10 | [PermissionManager] Perm (TeleportManager:TPPlayers) has been registered!
0:4:10 | [PermissionManager] Perm (TeleportManager:TPSelf) has been registered!
0:4:10 | [PermissionManager] Perm (TeleportManager:DeletePreset) has been registered!
0:4:10 | [PermissionManager] Perm (TeleportManager:AddNewPreset) has been registered!
0:4:10 | [PermissionManager] Perm (TeleportManager:EditPreset) has been registered!
0:4:10 | [PermissionManager] Perm (EspToolsMenu) has been registered!
0:4:10 | [PermissionManager] Perm (EspToolsMenu:DeleteObjects) has been registered!
0:4:10 | [PermissionManager] Perm (EspToolsMenu:PlayerESP) has been registered!
0:4:10 | [PermissionManager] Perm (EspToolsMenu:RestPasscodeFence) has been registered!
0:4:10 | [PermissionManager] Perm (EspToolsMenu:RetriveCodeFromObj) has been registered!
0:4:10 | [PermissionManager] Perm (EspToolsMenu:PlayerMeshEsp) has been registered!
0:4:10 | [PermissionManager] Perm (MenuXMLEditor) has been registered!
0:4:10 | [PermissionManager] Perm (MenuCommandsConsole) has been registered!
0:4:10 | [PermissionManager] Adding Super Admin (76561198253386609)
0:4:10 | [PermissionManager] Adding Super Admin (76561198442072760)
0:4:10 | [PermissionManager] Adding Super Admin (76561198950594742)
0:4:10 | [PermissionManager] Loaded UserGroups.json
0:4:10 | Building Sets Loaded: 0
0:4:10 | [PermissionManager] Perm (Chat:StripPlayer) has been registered!
0:4:10 | [PermissionManager] Perm (Chat:KillPlayer) has been registered!
0:4:10 | [PermissionManager] Perm (Chat:HealPlayer) has been registered!
0:4:10 | [PermissionManager] Perm (Chat:BringPlayer) has been registered!
0:4:10 | [PermissionManager] Perm (Chat:ReturnPlayer) has been registered!
0:4:10 | [PermissionManager] Perm (Chat:GotoPlayer) has been registered!
0:4:10 | [PermissionManager] Perm (Chat:UnbanPlayer) has been registered!
0:4:10 | [PermissionManager] Perm (Chat:TeleportToTown) has been registered!
0:4:10 | [PermissionManager] Perm (Chat:TeleportToPoint) has been registered!
0:4:10 | [PermissionManager] Perm (Chat:GiveAmmo) has been registered!
0:4:10 | [PermissionManager] Perm (Chat:SpawnInventory) has been registered!
0:4:10 | [PermissionManager] Perm (Chat:SpawnOnGround) has been registered!
0:4:10 | [PermissionManager] Perm (Chat:SpawnInHands) has been registered!
0:4:10 | [PermissionManager] Perm (Chat:SpawnCar) has been registered!
0:4:10 | [PermissionManager] Perm (Chat:refuelCar) has been registered!
0:4:10 | [BansManager]:: Load(): Loading ban list Json File $profile:VPPAdminTools/BanList.json
0:4:10 | [WeatherManager] Loading Json File $profile:VPPAdminTools/ConfigurablePlugins/WeatherManager/WeatherSettingsPresets.json
0:4:10 | [TimeManager] Loading Json File $profile:VPPAdminTools/ConfigurablePlugins/TimeManager/TimeSettingsPresets.json
0:4:51 | Player "Havaianos" (steamId=76561198128780952) connected to server!
0:5:29 | Player "Havaianos" (steamId=76561198128780952) connected to server!
0:5:32 | Player "KOREA" (steamId=76561198253386609) connected to server!
0:5:32 | Player "Mark" (steamId=76561198950594742) connected to server!
0:6:30 | Player "Mark" (steamId=76561198950594742) connected to server!
0:6:35 | Player "KOREA" (steamId=76561198253386609) connected to server!
0:7:6 | [WeatherManager] Send Data Count is 0
0:7:10 | [Time Manager] Setting Date to 2022/9/20 9:18
0:7:55 | "KOREA" (steamid=76561198253386609) toggled godmode
0:7:57 | Player "[CMDs]MrZulu" (steamId=76561198133335010) connected to server!
0:8:6 | "Mark" (steamid=76561198950594742) teleported to crosshair (pos=<10116.830078, 147.561707, 13471.729492>)
0:8:6 | "Mark" (steamid=76561198950594742) teleported to crosshair (pos=<10111.819336, 146.103943, 13478.574219>)
0:8:6 | "Mark" (steamid=76561198950594742) teleported to crosshair (pos=<10104.672852, 145.440781, 13481.070313>)
0:8:7 | "Mark" (steamid=76561198950594742) teleported to crosshair (pos=<10096.584961, 144.818695, 13481.959961>)
0:8:7 | "Mark" (steamid=76561198950594742) teleported to crosshair (pos=<10088.500000, 144.249451, 13482.091797>)
0:8:30 | "Mark" (steamid=76561198950594742) teleported to crosshair (pos=<10074.237305, 143.178833, 13481.868164>)
0:8:30 | "Mark" (steamid=76561198950594742) teleported to crosshair (pos=<10065.143555, 142.471069, 13481.434570>)
0:8:30 | "Mark" (steamid=76561198950594742) teleported to crosshair (pos=<10065.041016, 142.462753, 13481.431641>)
0:8:30 | "Mark" (steamid=76561198950594742) teleported to crosshair (pos=<10064.927734, 142.453918, 13481.427734>)
0:8:30 | "Mark" (steamid=76561198950594742) teleported to crosshair (pos=<10064.812500, 142.444962, 13481.424805>)
0:8:30 | "Mark" (steamid=76561198950594742) teleported to crosshair (pos=<10063.033203, 142.310165, 13481.337891>)
0:8:30 | "Mark" (steamid=76561198950594742) teleported to crosshair (pos=<10059.815430, 142.062454, 13481.175781>)
0:8:30 | "Mark" (steamid=76561198950594742) teleported to crosshair (pos=<10057.536133, 141.883331, 13481.064453>)
0:8:30 | "Mark" (steamid=76561198950594742) teleported to crosshair (pos=<10057.371094, 141.870224, 13481.069336>)
0:8:30 | "Mark" (steamid=76561198950594742) teleported to crosshair (pos=<10057.167969, 141.854340, 13481.072266>)
0:8:30 | "Mark" (steamid=76561198950594742) teleported to crosshair (pos=<10056.478516, 141.802429, 13481.046875>)
0:8:30 | "Mark" (steamid=76561198950594742) teleported to crosshair (pos=<10055.169922, 141.704330, 13480.991211>)
0:8:30 | "Mark" (steamid=76561198950594742) teleported to crosshair (pos=<10052.273438, 141.484894, 13480.865234>)
0:8:30 | "Mark" (steamid=76561198950594742) teleported to crosshair (pos=<10049.518555, 141.276031, 13480.756836>)
0:8:30 | "Mark" (steamid=76561198950594742) teleported to crosshair (pos=<10049.502930, 141.273926, 13480.774414>)
0:8:30 | "Mark" (steamid=76561198950594742) teleported to crosshair (pos=<10049.396484, 141.265442, 13480.783203>)
0:8:30 | "Mark" (steamid=76561198950594742) teleported to crosshair (pos=<10046.020508, 141.017212, 13480.673828>)
0:8:32 | "Mark" (steamid=76561198950594742) teleported to crosshair (pos=<10029.879883, 139.628281, 13484.178711>)
0:8:32 | "Mark" (steamid=76561198950594742) teleported to crosshair (pos=<10020.111328, 138.806595, 13486.021484>)
0:8:32 | "Mark" (steamid=76561198950594742) teleported to crosshair (pos=<10011.502930, 138.109665, 13486.895508>)
0:8:32 | "Mark" (steamid=76561198950594742) teleported to crosshair (pos=<10011.384766, 138.100586, 13486.901367>)
0:8:33 | "Mark" (steamid=76561198950594742) teleported to crosshair (pos=<10011.238281, 138.089172, 13486.911133>)
0:8:33 | "Mark" (steamid=76561198950594742) teleported to crosshair (pos=<10011.095703, 138.078064, 13486.920898>)
0:8:33 | "Mark" (steamid=76561198950594742) teleported to crosshair (pos=<10010.353516, 138.019226, 13486.987305>)
0:8:33 | "Mark" (steamid=76561198950594742) teleported to crosshair (pos=<10006.998047, 137.747116, 13487.284180>)
0:8:33 | "Mark" (steamid=76561198950594742) teleported to crosshair (pos=<10003.978516, 137.503403, 13487.553711>)
0:8:33 | "Mark" (steamid=76561198950594742) teleported to crosshair (pos=<10003.863281, 137.494019, 13487.570313>)
0:8:33 | "Mark" (steamid=76561198950594742) teleported to crosshair (pos=<10003.746094, 137.484344, 13487.586914>)
0:8:33 | "Mark" (steamid=76561198950594742) teleported to crosshair (pos=<10002.493164, 137.383942, 13487.707031>)
0:8:33 | "Mark" (steamid=76561198950594742) teleported to crosshair (pos=<9999.174805, 137.115311, 13488.003906>)
0:8:33 | "Mark" (steamid=76561198950594742) teleported to crosshair (pos=<9997.602539, 136.987579, 13488.154297>)
0:8:33 | "Mark" (steamid=76561198950594742) teleported to crosshair (pos=<9996.219727, 136.869888, 13488.290039>)
0:8:33 | "Mark" (steamid=76561198950594742) teleported to crosshair (pos=<9996.155273, 136.863983, 13488.304688>)
0:8:33 | "Mark" (steamid=76561198950594742) teleported to crosshair (pos=<9995.926758, 136.844299, 13488.332031>)
0:8:33 | "Mark" (steamid=76561198950594742) teleported to crosshair (pos=<9995.193359, 136.781357, 13488.412109>)
0:8:33 | "Mark" (steamid=76561198950594742) teleported to crosshair (pos=<9994.912109, 136.757217, 13488.442383>)
0:8:33 | "Mark" (steamid=76561198950594742) teleported to crosshair (pos=<9994.743164, 136.742767, 13488.459961>)
0:8:33 | "Mark" (steamid=76561198950594742) teleported to crosshair (pos=<9989.924805, 136.345932, 13488.913086>)
0:8:33 | "Mark" (steamid=76561198950594742) teleported to crosshair (pos=<9988.120117, 136.175430, 13489.117188>)
0:8:33 | "Mark" (steamid=76561198950594742) teleported to crosshair (pos=<9987.451172, 136.110367, 13489.235352>)
0:8:33 | "Mark" (steamid=76561198950594742) teleported to crosshair (pos=<9987.219727, 136.087891, 13489.275391>)
0:8:33 | "Mark" (steamid=76561198950594742) teleported to crosshair (pos=<9986.693359, 136.037231, 13489.354492>)
0:8:33 | "Mark" (steamid=76561198950594742) teleported to crosshair (pos=<9986.085938, 135.978821, 13489.445313>)
0:8:33 | "Mark" (steamid=76561198950594742) teleported to crosshair (pos=<9985.784180, 135.949890, 13489.491211>)
0:8:33 | "Mark" (steamid=76561198950594742) teleported to crosshair (pos=<9985.379883, 135.911240, 13489.546875>)
0:8:33 | "Mark" (steamid=76561198950594742) teleported to crosshair (pos=<9979.793945, 135.347488, 13490.176758>)
0:8:33 | "Mark" (steamid=76561198950594742) teleported to crosshair (pos=<9976.651367, 135.007034, 13490.569336>)
0:8:33 | "Mark" (steamid=76561198950594742) teleported to crosshair (pos=<9975.652344, 134.896713, 13490.740234>)
0:8:33 | "Mark" (steamid=76561198950594742) teleported to crosshair (pos=<9975.235352, 134.850830, 13490.809570>)
0:8:33 | "Mark" (steamid=76561198950594742) teleported to crosshair (pos=<9968.668945, 134.173752, 13491.619141>)
0:8:33 | "Mark" (steamid=76561198950594742) teleported to crosshair (pos=<9965.454102, 133.859879, 13492.017578>)
0:8:33 | "Mark" (steamid=76561198950594742) teleported to crosshair (pos=<9964.814453, 133.798828, 13492.133789>)
