=========================Vanilla++ Admin Tools Session Logs=========================
Logs Started: 2022-2-10_12-1-1
====================================================================================
12:1:1 | [PermissionManager] Perm (DeleteObjectAtCrosshair) has been registered!
12:1:1 | [PermissionManager] Perm (MenuCommandsConsole) has been registered!
12:1:1 | [PermissionManager] Adding Super Admin (76561198253386609)
12:1:1 | [PermissionManager] Adding Super Admin (76561198442072760)
12:1:1 | [PermissionManager] Adding Super Admin (76561198950594742)
12:1:1 | [PermissionManager] Loaded UserGroups.json
12:1:1 | [WeatherManager] Loading Json File $profile:VPPAdminTools/ConfigurablePlugins/WeatherManager/WeatherSettingsPresets.json
12:1:1 | [PermissionManager] Perm (Chat:StripPlayer) has been registered!
12:1:1 | [PermissionManager] Perm (Chat:KillPlayer) has been registered!
12:1:1 | [PermissionManager] Perm (Chat:HealPlayer) has been registered!
12:1:1 | [PermissionManager] Perm (Chat:BringPlayer) has been registered!
12:1:1 | [PermissionManager] Perm (Chat:ReturnPlayer) has been registered!
12:1:1 | [PermissionManager] Perm (Chat:GotoPlayer) has been registered!
12:1:1 | [PermissionManager] Perm (Chat:UnbanPlayer) has been registered!
12:1:1 | [PermissionManager] Perm (Chat:TeleportToTown) has been registered!
12:1:1 | [PermissionManager] Perm (Chat:TeleportToPoint) has been registered!
12:1:1 | [PermissionManager] Perm (Chat:GiveAmmo) has been registered!
12:1:1 | [PermissionManager] Perm (Chat:SpawnInventory) has been registered!
12:1:1 | [PermissionManager] Perm (Chat:SpawnOnGround) has been registered!
12:1:1 | [PermissionManager] Perm (Chat:SpawnInHands) has been registered!
12:1:1 | [PermissionManager] Perm (Chat:SpawnCar) has been registered!
12:1:1 | [PermissionManager] Perm (Chat:refuelCar) has been registered!
12:1:1 | [BansManager]:: Load(): Loading ban list Json File $profile:VPPAdminTools/BanList.json
12:1:1 | Building Sets Loaded: 1
12:1:1 | [TimeManager] Loading Json File $profile:VPPAdminTools/ConfigurablePlugins/TimeManager/TimeSettingsPresets.json
12:1:53 | Player "Fantasma FA" (steamId=76561199214576884) connected to server!
12:3:7 | Player "Fantasma FA" (steamId=76561199214576884) connected to server!
12:18:28 | Player "XxLipezinxX" (steamId=76561199090089389) connected to server!
12:18:52 | Player "XxLipezinxX" (steamId=76561199090089389) connected to server!
12:22:24 | Player "Fantasma FA" (steamId=76561199214576884) disconnected from server.
12:23:4 | Player "Fantasma FA" (steamId=76561199214576884) connected to server!
12:23:24 | Player "Fantasma FA" (steamId=76561199214576884) connected to server!
12:36:53 | Player "Clark Kent" (steamId=76561199147618923) connected to server!
12:37:27 | Player "Clark Kent" (steamId=76561199147618923) connected to server!
12:39:13 | Player "[mercenarios] striker" (steamId=76561198801415744) connected to server!
12:39:58 | Player "[FdG]M4ndr4k3.Rs*" (steamId=76561197977977178) connected to server!
12:40:15 | Player "AVG // STARK" (steamId=76561198133211909) connected to server!
12:40:16 | Player "[mercenarios] striker" (steamId=76561198801415744) connected to server!
12:40:45 | Player "AVG // STARK" (steamId=76561198133211909) connected to server!
12:42:19 | Player "[FdG]M4ndr4k3.Rs*" (steamId=76561197977977178) connected to server!
12:54:25 | Player "Perdido" (steamId=76561198110678456) connected to server!
12:55:44 | Player "Perdido" (steamId=76561198110678456) connected to server!
13:0:58 | Player "Perdido" (steamId=76561198110678456) disconnected from server.
13:1:45 | Player "Perdido" (steamId=76561198110678456) connected to server!
13:2:7 | Player "Perdido" (steamId=76561198110678456) connected to server!
13:4:38 | Player "[G.M] P4BL0" (steamId=76561198262032545) connected to server!
13:5:0 | Player "[G.M] P4BL0" (steamId=76561198262032545) connected to server!
13:13:47 | Player "XxLipezinxX" (steamId=76561199090089389) disconnected from server.
13:13:53 | Player "XxLipezinxX" (steamId=76561199090089389) disconnected from server.
13:13:59 | Player "Perdido" (steamId=76561198110678456) disconnected from server.
13:14:1 | Player "Perdido" (steamId=76561198110678456) disconnected from server.
13:17:25 | Player "[CMDs]MrZulu" (steamId=76561198133335010) connected to server!
13:18:44 | Player "[CMDs]MrZulu" (steamId=76561198133335010) connected to server!
13:23:6 | Player "[G.M] P4BL0" (steamId=76561198262032545) disconnected from server.
13:24:8 | Player "[G.M] P4BL0" (steamId=76561198262032545) connected to server!
13:24:25 | Player "[G.M] P4BL0" (steamId=76561198262032545) connected to server!
13:27:12 | Player "[mercenarios] striker" (steamId=76561198801415744) disconnected from server.
13:27:22 | Player "[mercenarios] striker" (steamId=76561198801415744) disconnected from server.
13:28:35 | Player "AVG // STARK" (steamId=76561198133211909) disconnected from server.
13:28:37 | Player "AVG // STARK" (steamId=76561198133211909) disconnected from server.
13:33:38 | Player "[G.M] P4BL0" (steamId=76561198262032545) disconnected from server.
13:34:7 | Player "[FdG]M4ndr4k3.Rs*" (steamId=76561197977977178) disconnected from server.
13:43:44 | Player "[CMDs]MrZulu" (steamId=76561198133335010) disconnected from server.
13:44:16 | Player "Perdido" (steamId=76561198110678456) connected to server!
13:44:17 | Player "[CMDs]MrZulu" (steamId=76561198133335010) connected to server!
13:44:33 | Player "[CMDs]MrZulu" (steamId=76561198133335010) connected to server!
13:45:35 | Player "Perdido" (steamId=76561198110678456) connected to server!
13:46:47 | Player "[CMDs]MrZulu" (steamId=76561198133335010) disconnected from server.
13:47:56 | Player "Perdido" (steamId=76561198110678456) disconnected from server.
13:52:31 | Player "[G.M] P4BL0" (steamId=76561198262032545) connected to server!
13:52:47 | Player "[G.M] P4BL0" (steamId=76561198262032545) connected to server!
14:4:13 | Player "Clark Kent" (steamId=76561199147618923) disconnected from server.
14:9:33 | Player "Perdido" (steamId=76561198110678456) connected to server!
14:10:52 | Player "Perdido" (steamId=76561198110678456) connected to server!
14:13:0 | Player "[AVG]cap.america" (steamId=76561198046104047) connected to server!
14:13:23 | Player "[AVG]cap.america" (steamId=76561198046104047) connected to server!
14:17:2 | Player "Perdido" (steamId=76561198110678456) disconnected from server.
14:32:51 | Player "AVG // STARK" (steamId=76561198133211909) connected to server!
14:33:23 | Player "AVG // STARK" (steamId=76561198133211909) connected to server!
14:56:24 | Player "[AVG]cap.america" (steamId=76561198046104047) disconnected from server.
14:56:26 | Player "[AVG]cap.america" (steamId=76561198046104047) disconnected from server.
14:59:30 | Player "AVG // STARK" (steamId=76561198133211909) disconnected from server.
14:59:30 | Player "Fantasma FA" (steamId=76561199214576884) disconnected from server.
14:59:30 | Player "[G.M] P4BL0" (steamId=76561198262032545) disconnected from server.
