=========================Vanilla++ Admin Tools Session Logs=========================
Logs Started: 2022-2-13_20-2-1
====================================================================================
20:2:1 | [PermissionManager] Perm (DeleteObjectAtCrosshair) has been registered!
20:2:1 | [PermissionManager] Perm (PlayerManager:ChangeScale) has been registered!
20:2:1 | [PermissionManager] Perm (MenuBansManager) has been registered!
20:2:1 | [PermissionManager] Perm (BansManager:UnbanPlayer) has been registered!
20:2:1 | [PermissionManager] Perm (BansManager:UpdateBanDuration) has been registered!
20:2:1 | [PermissionManager] Perm (BansManager:UpdateBanReason) has been registered!
20:2:1 | [PermissionManager] Perm (MenuWebHooks) has been registered!
20:2:1 | [PermissionManager] Perm (MenuWebHooks:Create) has been registered!
20:2:1 | [PermissionManager] Perm (MenuWebHooks:Edit) has been registered!
20:2:1 | [PermissionManager] Perm (MenuWebHooks:Delete) has been registered!
20:2:1 | [PermissionManager] Perm (MenuTeleportManager) has been registered!
20:2:1 | [PermissionManager] Perm (TeleportManager:ViewPlayerPositions) has been registered!
20:2:1 | [PermissionManager] Perm (TeleportManager:TPPlayers) has been registered!
20:2:1 | [PermissionManager] Perm (TeleportManager:TPSelf) has been registered!
20:2:1 | [PermissionManager] Perm (TeleportManager:DeletePreset) has been registered!
20:2:1 | [PermissionManager] Perm (TeleportManager:AddNewPreset) has been registered!
20:2:1 | [PermissionManager] Perm (TeleportManager:EditPreset) has been registered!
20:2:1 | [PermissionManager] Perm (EspToolsMenu) has been registered!
20:2:1 | [PermissionManager] Perm (EspToolsMenu:DeleteObjects) has been registered!
20:2:1 | [PermissionManager] Perm (EspToolsMenu:PlayerESP) has been registered!
20:2:1 | [PermissionManager] Perm (EspToolsMenu:RestPasscodeFence) has been registered!
20:2:1 | [PermissionManager] Perm (EspToolsMenu:RetriveCodeFromObj) has been registered!
20:2:1 | [PermissionManager] Perm (EspToolsMenu:PlayerMeshEsp) has been registered!
20:2:1 | [PermissionManager] Perm (MenuXMLEditor) has been registered!
20:2:1 | [PermissionManager] Perm (MenuCommandsConsole) has been registered!
20:2:1 | [TimeManager] Loading Json File $profile:VPPAdminTools/ConfigurablePlugins/TimeManager/TimeSettingsPresets.json
20:2:1 | [PermissionManager] Adding Super Admin (76561198253386609)
20:2:1 | [PermissionManager] Adding Super Admin (76561198442072760)
20:2:1 | [PermissionManager] Adding Super Admin (76561198950594742)
20:2:1 | [PermissionManager] Adding Super Admin (76561198329721265)
20:2:1 | [PermissionManager] Loaded UserGroups.json
20:2:1 | [WeatherManager] Loading Json File $profile:VPPAdminTools/ConfigurablePlugins/WeatherManager/WeatherSettingsPresets.json
20:2:1 | Building Sets Loaded: 2
20:2:1 | [BansManager]:: Load(): Loading ban list Json File $profile:VPPAdminTools/BanList.json
20:2:1 | [PermissionManager] Perm (Chat:StripPlayer) has been registered!
20:2:1 | [PermissionManager] Perm (Chat:KillPlayer) has been registered!
20:2:1 | [PermissionManager] Perm (Chat:HealPlayer) has been registered!
20:2:1 | [PermissionManager] Perm (Chat:BringPlayer) has been registered!
20:2:1 | [PermissionManager] Perm (Chat:ReturnPlayer) has been registered!
20:2:1 | [PermissionManager] Perm (Chat:GotoPlayer) has been registered!
20:2:1 | [PermissionManager] Perm (Chat:UnbanPlayer) has been registered!
20:2:1 | [PermissionManager] Perm (Chat:TeleportToTown) has been registered!
20:2:1 | [PermissionManager] Perm (Chat:TeleportToPoint) has been registered!
20:2:1 | [PermissionManager] Perm (Chat:GiveAmmo) has been registered!
20:2:1 | [PermissionManager] Perm (Chat:SpawnInventory) has been registered!
20:2:1 | [PermissionManager] Perm (Chat:SpawnOnGround) has been registered!
20:2:1 | [PermissionManager] Perm (Chat:SpawnInHands) has been registered!
20:2:1 | [PermissionManager] Perm (Chat:SpawnCar) has been registered!
20:2:1 | [PermissionManager] Perm (Chat:refuelCar) has been registered!
20:3:0 | Player "Snow" (steamId=76561199104246317) connected to server!
20:3:1 | Player "SANTANA" (steamId=76561199228878387) connected to server!
20:3:1 | Player "General Lee" (steamId=76561198252997365) connected to server!
20:3:2 | Player "[C.Q.C] C.o.b.r.a mamba-negra" (steamId=76561199026833124) connected to server!
20:3:3 | Player "[G.M.] DMSpan" (steamId=76561198001622323) connected to server!
20:3:6 | Player "NoobMaster" (steamId=76561198953587456) connected to server!
20:3:7 | Player "[Mercenarios] Rambo" (steamId=76561198375135263) connected to server!
20:3:8 | Player "[RNG] malvadao" (steamId=76561199204902427) connected to server!
20:3:8 | Player "[G.M]LUIS" (steamId=76561199232377127) connected to server!
20:3:20 | Player "General Lee" (steamId=76561198252997365) connected to server!
20:3:20 | Player "[Mercenarios] Mayhem" (steamId=76561198291345014) connected to server!
20:3:20 | Player "[C.Q.C] C.o.b.r.a mamba-negra" (steamId=76561199026833124) connected to server!
20:3:20 | Player "Snow" (steamId=76561199104246317) connected to server!
20:3:20 | Player "SANTANA" (steamId=76561199228878387) connected to server!
20:3:20 | Player "[G.M.] DMSpan" (steamId=76561198001622323) connected to server!
20:3:24 | Player "[Mercenarios] Paje" (steamId=76561198199599815) connected to server!
20:3:24 | Player "thiagown" (steamId=76561198827691631) connected to server!
20:3:26 | Player "[Mercenarios] Rambo" (steamId=76561198375135263) connected to server!
20:3:26 | Player "NoobMaster" (steamId=76561198953587456) connected to server!
20:3:27 | Player "[G.M]LUIS" (steamId=76561199232377127) connected to server!
20:3:29 | Player "BRUXO" (steamId=76561198140728342) connected to server!
20:3:31 | Player "=FURY=InfantiDF" (steamId=76561198283309946) connected to server!
20:3:31 | Player "thiagown" (steamId=76561198827691631) connected to server!
20:3:31 | Player "[RNG] malvadao" (steamId=76561199204902427) connected to server!
20:3:32 | Player "[G.M] DOLAR" (steamId=76561199202648397) connected to server!
20:3:32 | Player "[Mercenarios] Mayhem" (steamId=76561198291345014) connected to server!
20:3:32 | Player "MBrown" (steamId=76561198834441216) connected to server!
20:3:33 | Player "[G.M] Pasquali" (steamId=76561198263485273) connected to server!
20:3:34 | Player "[mercenarios] striker" (steamId=76561198801415744) connected to server!
20:3:40 | Player "MBrown" (steamId=76561198834441216) connected to server!
20:3:40 | Player "[G.M] DOLAR" (steamId=76561199202648397) connected to server!
20:3:41 | Player "marquinho" (steamId=76561198925056081) connected to server!
20:3:41 | Player "[G.M] Pasquali" (steamId=76561198263485273) connected to server!
20:3:43 | Player "Fleckz171" (steamId=76561199196150916) connected to server!
20:3:46 | Player "=FURY=InfantiDF" (steamId=76561198283309946) connected to server!
20:3:48 | Player "[mercenarios] striker" (steamId=76561198801415744) connected to server!
20:3:50 | Player "marquinho" (steamId=76561198925056081) connected to server!
20:4:15 | Player "KOREA" (steamId=76561198253386609) connected to server!
20:4:20 | Player "HF_d+" (steamId=76561198169386030) connected to server!
20:4:22 | Player "Lampi*o" (steamId=76561199031402791) connected to server!
20:4:24 | Player "[Mercenarios] Paje" (steamId=76561198199599815) connected to server!
20:4:27 | Player "HF_d+" (steamId=76561198169386030) connected to server!
20:4:32 | Player "Lampi*o" (steamId=76561199031402791) connected to server!
20:4:33 | Player "KOREA" (steamId=76561198253386609) connected to server!
20:4:39 | Player "[AVG]JKR" (steamId=76561198112459474) connected to server!
20:4:48 | Player "Fleckz171" (steamId=76561199196150916) connected to server!
20:5:11 | Player "ADM Firewall" (steamId=76561198329721265) connected to server!
20:5:20 | Player "ADM Firewall" (steamId=76561198329721265) connected to server!
20:5:26 | Player "AVG // STARK" (steamId=76561198133211909) connected to server!
20:5:37 | Player "[AVG]JKR" (steamId=76561198112459474) connected to server!
20:5:38 | Player "[oSGANGACEIROS] Moita Brava" (steamId=76561198031925978) connected to server!
20:5:41 | Player "[G.M]L* MUERTE" (steamId=76561198977442855) connected to server!
20:5:45 | Player "Yevgeny Zinichev" (steamId=76561199019252205) connected to server!
20:5:51 | Player "AVG // STARK" (steamId=76561198133211909) connected to server!
20:5:55 | Player "BRUXO" (steamId=76561198140728342) disconnected from server.
20:5:58 | Player "Yevgeny Zinichev" (steamId=76561199019252205) connected to server!
20:5:59 | Player "BRUXO" (steamId=76561198140728342) disconnected from server.
20:6:3 | Player "[oSGANGACEIROS] Moita Brava" (steamId=76561198031925978) connected to server!
20:6:13 | "ADM Firewall" (steamid=76561198329721265) gave godmode to (steamid=76561198329721265)
20:6:27 | "ADM Firewall": (steamid=76561198329721265) teleported to (pos=6525.34,0,5528.78)
20:6:31 | "ADM Firewall" (steamid=76561198329721265) toggled freecam
20:6:33 | Player "[G.M]L* MUERTE" (steamId=76561198977442855) connected to server!
20:6:48 | "ADM Firewall" (steamid=76561198329721265) teleported to crosshair (pos=<6544.554688, 391.790222, 5595.813477>)
20:6:49 | "ADM Firewall" (steamid=76561198329721265) toggled freecam
20:6:53 | Player "cRn" (steamId=76561198100945209) connected to server!
20:7:17 | Player "cRn" (steamId=76561198100945209) connected to server!
20:7:29 | Player "BRUXO" (steamId=76561198140728342) connected to server!
20:7:36 | Player "BRUXO" (steamId=76561198140728342) connected to server!
20:8:13 | Player "[Mercenarios] Mayhem" (steamId=76561198291345014) disconnected from server.
20:8:13 | Player "NoobMaster" (steamId=76561198953587456) disconnected from server.
20:8:13 | Player "General Lee" (steamId=76561198252997365) disconnected from server.
20:8:13 | Player "[G.M] Pasquali" (steamId=76561198263485273) disconnected from server.
20:8:13 | Player "SANTANA" (steamId=76561199228878387) disconnected from server.
20:8:13 | Player "KOREA" (steamId=76561198253386609) disconnected from server.
20:8:13 | Player "Lampi*o" (steamId=76561199031402791) disconnected from server.
20:8:13 | Player "[G.M.] DMSpan" (steamId=76561198001622323) disconnected from server.
20:8:13 | Player "marquinho" (steamId=76561198925056081) disconnected from server.
20:8:13 | Player "Fleckz171" (steamId=76561199196150916) disconnected from server.
20:8:13 | Player "[Mercenarios] Rambo" (steamId=76561198375135263) disconnected from server.
20:8:13 | Player "=FURY=InfantiDF" (steamId=76561198283309946) disconnected from server.
20:8:13 | Player "[G.M] DOLAR" (steamId=76561199202648397) disconnected from server.
20:8:13 | Player "Snow" (steamId=76561199104246317) disconnected from server.
20:8:13 | Player "[Mercenarios] Paje" (steamId=76561198199599815) disconnected from server.
20:8:13 | Player "[RNG] malvadao" (steamId=76561199204902427) disconnected from server.
20:8:13 | Player "cRn" (steamId=76561198100945209) disconnected from server.
20:8:13 | Player "HF_d+" (steamId=76561198169386030) disconnected from server.
20:8:13 | Player "Yevgeny Zinichev" (steamId=76561199019252205) disconnected from server.
20:8:13 | Player "BRUXO" (steamId=76561198140728342) disconnected from server.
20:8:13 | Player "[AVG]JKR" (steamId=76561198112459474) disconnected from server.
20:8:13 | Player "AVG // STARK" (steamId=76561198133211909) disconnected from server.
20:8:13 | Player "[C.Q.C] C.o.b.r.a mamba-negra" (steamId=76561199026833124) disconnected from server.
20:8:13 | Player "thiagown" (steamId=76561198827691631) disconnected from server.
20:8:13 | Player "MBrown" (steamId=76561198834441216) disconnected from server.
20:8:13 | Player "[mercenarios] striker" (steamId=76561198801415744) disconnected from server.
20:8:13 | Player "ADM Firewall" (steamId=76561198329721265) disconnected from server.
20:8:13 | Player "[oSGANGACEIROS] Moita Brava" (steamId=76561198031925978) disconnected from server.
20:8:13 | Player "[G.M]L* MUERTE" (steamId=76561198977442855) disconnected from server.
