=========================Vanilla++ Admin Tools Session Logs=========================
Logs Started: 2022-2-2_18-0-32
====================================================================================
18:0:32 | [PermissionManager] Perm (DeleteObjectAtCrosshair) has been registered!
18:0:32 | [PermissionManager] Perm (PlayerManager:GodMode) has been registered!
18:0:32 | [PermissionManager] Perm (PlayerManager:SpectatePlayer) has been registered!
18:0:32 | [PermissionManager] Perm (PlayerManager:TeleportToPlayer) has been registered!
18:0:32 | [PermissionManager] Perm (PlayerManager:TeleportPlayerTo) has been registered!
18:0:32 | [PermissionManager] Perm (PlayerManager:SetPlayerInvisible) has been registered!
18:0:32 | [PermissionManager] Perm (PlayerManager:SendMessage) has been registered!
18:0:32 | [PermissionManager] Perm (PlayerManager:GiveUnlimitedAmmo) has been registered!
18:0:32 | [PermissionManager] Perm (PlayerManager:MakePlayerVomit) has been registered!
18:0:32 | [PermissionManager] Perm (PlayerManager:FreezePlayers) has been registered!
18:0:32 | [PermissionManager] Perm (PlayerManager:ChangeScale) has been registered!
18:0:32 | [PermissionManager] Perm (MenuBansManager) has been registered!
18:0:32 | [PermissionManager] Perm (BansManager:UnbanPlayer) has been registered!
18:0:32 | [PermissionManager] Perm (BansManager:UpdateBanDuration) has been registered!
18:0:32 | [PermissionManager] Perm (BansManager:UpdateBanReason) has been registered!
18:0:32 | [PermissionManager] Perm (MenuWebHooks) has been registered!
18:0:32 | [PermissionManager] Perm (MenuWebHooks:Create) has been registered!
18:0:32 | [PermissionManager] Perm (MenuWebHooks:Edit) has been registered!
18:0:32 | [PermissionManager] Perm (MenuWebHooks:Delete) has been registered!
18:0:32 | [PermissionManager] Perm (MenuTeleportManager) has been registered!
18:0:32 | [PermissionManager] Perm (TeleportManager:ViewPlayerPositions) has been registered!
18:0:32 | [PermissionManager] Perm (TeleportManager:TPPlayers) has been registered!
18:0:32 | [PermissionManager] Perm (TeleportManager:TPSelf) has been registered!
18:0:32 | [PermissionManager] Perm (TeleportManager:DeletePreset) has been registered!
18:0:32 | [PermissionManager] Perm (TeleportManager:AddNewPreset) has been registered!
18:0:32 | [PermissionManager] Perm (TeleportManager:EditPreset) has been registered!
18:0:32 | [PermissionManager] Perm (EspToolsMenu) has been registered!
18:0:32 | [PermissionManager] Perm (EspToolsMenu:DeleteObjects) has been registered!
18:0:32 | [PermissionManager] Perm (EspToolsMenu:PlayerESP) has been registered!
18:0:32 | [PermissionManager] Perm (EspToolsMenu:RestPasscodeFence) has been registered!
18:0:32 | [PermissionManager] Perm (EspToolsMenu:RetriveCodeFromObj) has been registered!
18:0:32 | [PermissionManager] Perm (EspToolsMenu:PlayerMeshEsp) has been registered!
18:0:32 | [PermissionManager] Perm (MenuXMLEditor) has been registered!
18:0:32 | [PermissionManager] Perm (MenuCommandsConsole) has been registered!
18:0:32 | [BansManager]:: Load(): Loading ban list Json File $profile:VPPAdminTools/BanList.json
18:0:32 | [WeatherManager] Loading Json File $profile:VPPAdminTools/ConfigurablePlugins/WeatherManager/WeatherSettingsPresets.json
18:0:32 | [PermissionManager] Adding Super Admin (76561198253386609)
18:0:32 | [PermissionManager] Adding Super Admin (76561198442072760)
18:0:32 | [PermissionManager] Adding Super Admin (76561198950594742)
18:0:32 | [PermissionManager] Loaded UserGroups.json
18:0:32 | Building Sets Loaded: 0
18:0:32 | [TimeManager] Loading Json File $profile:VPPAdminTools/ConfigurablePlugins/TimeManager/TimeSettingsPresets.json
18:0:32 | [PermissionManager] Perm (Chat:StripPlayer) has been registered!
18:0:32 | [PermissionManager] Perm (Chat:KillPlayer) has been registered!
18:0:32 | [PermissionManager] Perm (Chat:HealPlayer) has been registered!
18:0:32 | [PermissionManager] Perm (Chat:BringPlayer) has been registered!
18:0:32 | [PermissionManager] Perm (Chat:ReturnPlayer) has been registered!
18:0:32 | [PermissionManager] Perm (Chat:GotoPlayer) has been registered!
18:0:32 | [PermissionManager] Perm (Chat:UnbanPlayer) has been registered!
18:0:32 | [PermissionManager] Perm (Chat:TeleportToTown) has been registered!
18:0:32 | [PermissionManager] Perm (Chat:TeleportToPoint) has been registered!
18:0:32 | [PermissionManager] Perm (Chat:GiveAmmo) has been registered!
18:0:32 | [PermissionManager] Perm (Chat:SpawnInventory) has been registered!
18:0:32 | [PermissionManager] Perm (Chat:SpawnOnGround) has been registered!
18:0:32 | [PermissionManager] Perm (Chat:SpawnInHands) has been registered!
18:0:32 | [PermissionManager] Perm (Chat:SpawnCar) has been registered!
18:0:32 | [PermissionManager] Perm (Chat:refuelCar) has been registered!
18:1:18 | Player "QualityPerfect" (steamId=76561198809987603) connected to server!
18:1:19 | Player "Survivor" (steamId=76561198369537247) connected to server!
18:1:29 | Player "Survivor (2)" (steamId=76561197977977178) connected to server!
18:1:48 | Player "QualityPerfect" (steamId=76561198809987603) connected to server!
18:1:48 | Player "Survivor" (steamId=76561198369537247) connected to server!
18:2:50 | Player "Survivor (2)" (steamId=76561197977977178) connected to server!
18:3:22 | Player "Shokytto" (steamId=76561199228299485) connected to server!
18:3:50 | Player "Shokytto" (steamId=76561199228299485) connected to server!
18:7:9 | Player "Survivor (3)" (steamId=76561198386734383) connected to server!
18:10:50 | Player "Havaianos" (steamId=76561198128780952) connected to server!
18:11:8 | Player "Havaianos" (steamId=76561198128780952) connected to server!
18:29:34 | Player "QualityPerfect" (steamId=76561198809987603) disconnected from server.
18:50:24 | Player "Survivor (4)" (steamId=76561198150604661) connected to server!
18:53:35 | Player "Survivor (5)" (steamId=76561198276263357) connected to server!
18:55:41 | Player "Survivor (4)" (steamId=76561198150604661) disconnected from server.
18:55:43 | Player "Survivor (4)" (steamId=76561198150604661) disconnected from server.
18:57:17 | Player "Survivor (4)" (steamId=76561198150604661) connected to server!
18:58:24 | Player "Survivor (4)" (steamId=76561198150604661) connected to server!
19:26:3 | Player "Havaianos" (steamId=76561198128780952) disconnected from server.
19:51:36 | Player "Survivor (5)" (steamId=76561198276263357) disconnected from server.
19:55:6 | Player "Havaianos" (steamId=76561198128780952) connected to server!
19:55:36 | Player "Havaianos" (steamId=76561198128780952) connected to server!
20:35:20 | Player "Senninha" (steamId=76561198442072760) connected to server!
20:35:43 | Player "Senninha" (steamId=76561198442072760) connected to server!
20:35:52 | "Senninha" (steamid=76561198442072760) toggled godmode
20:38:12 | Player "Survivor (3)" (steamId=76561198386734383) disconnected from server.
20:38:16 | Player "Survivor (3)" (steamId=76561198386734383) disconnected from server.
20:39:3 | Player "Survivor (3)" (steamId=76561197994383049) connected to server!
20:39:22 | Player "[Mercenarios] Rambo" (steamId=76561198375135263) connected to server!
20:39:49 | Player "[Mercenarios] Rambo" (steamId=76561198375135263) connected to server!
20:40:27 | Player "Senninha" (steamId=76561198442072760) disconnected from server.
20:45:51 | Player "Survivor" (steamId=76561198369537247) disconnected from server.
20:55:18 | Player "Survivor (4)" (steamId=76561198150604661) disconnected from server.
20:55:52 | Player "Survivor" (steamId=76561198150604661) connected to server!
20:56:10 | Player "Survivor" (steamId=76561198150604661) connected to server!
20:58:7 | Player "Survivor (3)" (steamId=76561197994383049) disconnected from server.
20:58:8 | Player "Survivor (3)" (steamId=76561197994383049) disconnected from server.
20:58:23 | Player "[Mercenarios] Chines Angolano" (steamId=76561198128636633) connected to server!
21:9:24 | Player "Shokytto" (steamId=76561199228299485) disconnected from server.
21:16:6 | Player "L10nc10" (steamId=76561199185091226) connected to server!
21:28:54 | Player "[Mercenarios] KowalsKy" (steamId=76561198260207005) connected to server!
21:29:32 | Player "[Mercenarios] KowalsKy" (steamId=76561198260207005) connected to server!
21:39:31 | Player "L10nc10" (steamId=76561199185091226) disconnected from server.
21:52:8 | Player "[Mercenarios] Mayhem" (steamId=76561198291345014) connected to server!
21:52:39 | Player "[Mercenarios] Mayhem" (steamId=76561198291345014) connected to server!
22:0:19 | Player "QualityPerfect" (steamId=76561198809987603) connected to server!
22:0:46 | Player "QualityPerfect" (steamId=76561198809987603) connected to server!
22:15:26 | Player "Havaianos" (steamId=76561198128780952) disconnected from server.
22:15:28 | Player "Havaianos" (steamId=76561198128780952) disconnected from server.
22:16:18 | Player "QualityPerfect" (steamId=76561198809987603) disconnected from server.
22:16:20 | Player "QualityPerfect" (steamId=76561198809987603) disconnected from server.
22:22:8 | Player "[Mercenarios] Mayhem" (steamId=76561198291345014) disconnected from server.
22:22:11 | Player "[Mercenarios] Mayhem" (steamId=76561198291345014) disconnected from server.
22:36:52 | Player "Survivor" (steamId=76561198150604661) disconnected from server.
22:38:5 | Player "Survivor (2)" (steamId=76561197977977178) disconnected from server.
22:51:20 | Player "[Mercenarios] Chines Angolano" (steamId=76561198128636633) disconnected from server.
22:51:22 | Player "[Mercenarios] Chines Angolano" (steamId=76561198128636633) disconnected from server.
23:10:37 | Player "enaldo" (steamId=76561198018852662) connected to server!
23:10:38 | Player "Havaianos" (steamId=76561198128780952) connected to server!
23:11:5 | Player "Havaianos" (steamId=76561198128780952) connected to server!
23:24:16 | Player "Havaianos" (steamId=76561198128780952) disconnected from server.
23:59:42 | Player "[Mercenarios] KowalsKy" (steamId=76561198260207005) disconnected from server.
23:59:42 | Player "[Mercenarios] Rambo" (steamId=76561198375135263) disconnected from server.
