=========================Vanilla++ Admin Tools Session Logs=========================
Logs Started: 2022-4-29_12-5-3
====================================================================================
12:5:3 | [PermissionManager] Perm (DeleteObjectAtCrosshair) has been registered!
12:5:3 | [PermissionManager] Perm (EspToolsMenu:RestPasscodeFence) has been registered!
12:5:3 | [PermissionManager] Perm (EspToolsMenu:RetriveCodeFromObj) has been registered!
12:5:3 | [PermissionManager] Perm (EspToolsMenu:PlayerMeshEsp) has been registered!
12:5:3 | [PermissionManager] Perm (EspToolsMenu:InstantBaseBuild) has been registered!
12:5:3 | [PermissionManager] Perm (MenuXMLEditor) has been registered!
12:5:3 | [PermissionManager] Perm (MenuCommandsConsole) has been registered!
12:5:3 | [PermissionManager] Perm (Chat:StripPlayer) has been registered!
12:5:3 | [PermissionManager] Perm (Chat:KillPlayer) has been registered!
12:5:3 | [PermissionManager] Perm (Chat:HealPlayer) has been registered!
12:5:3 | [PermissionManager] Perm (Chat:BringPlayer) has been registered!
12:5:3 | [PermissionManager] Perm (Chat:ReturnPlayer) has been registered!
12:5:3 | [PermissionManager] Perm (Chat:GotoPlayer) has been registered!
12:5:3 | [PermissionManager] Perm (Chat:UnbanPlayer) has been registered!
12:5:3 | [PermissionManager] Perm (Chat:TeleportToTown) has been registered!
12:5:3 | [PermissionManager] Perm (Chat:TeleportToPoint) has been registered!
12:5:3 | [PermissionManager] Perm (Chat:GiveAmmo) has been registered!
12:5:3 | [PermissionManager] Perm (Chat:SpawnInventory) has been registered!
12:5:3 | [PermissionManager] Perm (Chat:SpawnOnGround) has been registered!
12:5:3 | [PermissionManager] Perm (Chat:SpawnInHands) has been registered!
12:5:3 | [PermissionManager] Perm (Chat:SpawnCar) has been registered!
12:5:3 | [PermissionManager] Perm (Chat:refuelCar) has been registered!
12:5:3 | [TimeManager] Loading Json File $profile:VPPAdminTools/ConfigurablePlugins/TimeManager/TimeSettingsPresets.json
12:5:3 | [BansManager]:: Load(): Loading ban list Json File $profile:VPPAdminTools/BanList.json
12:5:3 | [WeatherManager] Loading Json File $profile:VPPAdminTools/ConfigurablePlugins/WeatherManager/WeatherSettingsPresets.json
12:5:3 | [PermissionManager] Adding Super Admin (76561198253386609)
12:5:3 | [PermissionManager] Adding Super Admin (76561198950594742)
12:5:3 | [PermissionManager] Adding Super Admin (76561198329721265)
12:5:3 | [PermissionManager] Adding Super Admin (76561198140728342)
12:5:3 | [PermissionManager] Loaded UserGroups.json
12:5:3 | Building Sets Loaded: 4
12:6:24 | Player "[L.B] ploodrinny" (steamId=76561198312062387) connected to server!
12:7:2 | Player "[L.B] ploodrinny" (steamId=76561198312062387) connected to server!
12:8:47 | Player "Lrk" (steamId=76561198021843024) connected to server!
12:9:6 | Player "Lrk" (steamId=76561198021843024) connected to server!
12:10:59 | Player "Duerowww" (steamId=76561198259492425) connected to server!
12:11:44 | Player "Duerowww" (steamId=76561198259492425) connected to server!
12:15:22 | Player "[L.B] ploodrinny" (steamId=76561198312062387) disconnected from server.
12:15:27 | Player "[L.B] ploodrinny" (steamId=76561198312062387) disconnected from server.
12:16:0 | Player "[L.B] ploodrinny" (steamId=76561198312062387) connected to server!
12:16:12 | Player "[L.B] ploodrinny" (steamId=76561198312062387) connected to server!
12:19:45 | Player "Hacan121" (steamId=76561198345012092) connected to server!
12:20:0 | Player "Hacan121" (steamId=76561198345012092) connected to server!
12:29:23 | Player "ttuker" (steamId=76561198971813376) connected to server!
12:30:14 | Player "ttuker" (steamId=76561198971813376) connected to server!
12:43:14 | Player "ttuker" (steamId=76561198971813376) disconnected from server.
12:45:8 | Player "Hacan121" (steamId=76561198345012092) disconnected from server.
12:51:13 | Player "ttuker" (steamId=76561198971813376) connected to server!
12:51:59 | Player "ttuker" (steamId=76561198971813376) connected to server!
13:1:41 | Player "ttuker" (steamId=76561198971813376) disconnected from server.
13:5:1 | Player "ttuker" (steamId=76561198971813376) connected to server!
13:5:12 | Player "ttuker" (steamId=76561198971813376) connected to server!
13:16:50 | Player "Lrk" (steamId=76561198021843024) disconnected from server.
13:16:58 | Player "Lrk" (steamId=76561198021843024) disconnected from server.
13:19:0 | Player "DanielSam" (steamId=76561198867200764) connected to server!
13:19:12 | Player "DanielSam" (steamId=76561198867200764) connected to server!
13:34:26 | Player "ttuker" (steamId=76561198971813376) disconnected from server.
13:34:28 | Player "ttuker" (steamId=76561198971813376) disconnected from server.
13:34:45 | Player "[L.B] ploodrinny" (steamId=76561198312062387) disconnected from server.
13:34:45 | Player "DanielSam" (steamId=76561198867200764) disconnected from server.
13:34:45 | Player "Duerowww" (steamId=76561198259492425) disconnected from server.
