=========================Vanilla++ Admin Tools Session Logs=========================
Logs Started: 2022-2-21_0-46-7
====================================================================================
0:46:7 | [PermissionManager] Perm (DeleteObjectAtCrosshair) has been registered!
0:46:7 | [PermissionManager] Perm (TeleportToCrosshair) has been registered!
0:46:7 | [PermissionManager] Perm (FreeCamera) has been registered!
0:46:7 | [PermissionManager] Perm (RepairVehiclesAtCrosshair) has been registered!
0:46:7 | [PermissionManager] Perm (MenuItemManager) has been registered!
0:46:7 | [PermissionManager] Perm (MenuItemManager:SpawnItem) has been registered!
0:46:7 | [PermissionManager] Perm (MenuItemManager:EditPreset) has been registered!
0:46:7 | [PermissionManager] Perm (MenuItemManager:SpawnPreset) has been registered!
0:46:7 | [PermissionManager] Perm (MenuItemManager:DeletePreset) has been registered!
0:46:7 | [PermissionManager] Perm (MenuItemManager:AddPreset) has been registered!
0:46:7 | [PermissionManager] Perm (MenuServerManager) has been registered!
0:46:7 | [PermissionManager] Perm (ServerManager:RestartServer) has been registered!
0:46:7 | [PermissionManager] Perm (ServerManager:LockServer) has been registered!
0:46:7 | [PermissionManager] Perm (ServerManager:KickAllPlayers) has been registered!
0:46:7 | [PermissionManager] Perm (ServerManager:LoadScripts) has been registered!
0:46:7 | [PermissionManager] Perm (MenuWeatherManager) has been registered!
0:46:7 | [PermissionManager] Perm (WeatherManager:ApplyWeather) has been registered!
0:46:7 | [PermissionManager] Perm (WeatherManager:ApplyTime) has been registered!
0:46:7 | [PermissionManager] Perm (WeatherManager:SavePreset) has been registered!
0:46:7 | [PermissionManager] Perm (WeatherManager:DeletePreset) has been registered!
0:46:7 | [PermissionManager] Perm (WeatherManager:ApplyPreset) has been registered!
0:46:7 | [PermissionManager] Perm (WeatherManager:ApplyTimePreset) has been registered!
0:46:7 | [PermissionManager] Perm (WeatherManager:SaveTimePreset) has been registered!
0:46:7 | [PermissionManager] Perm (WeatherManager:DeleteTimePreset) has been registered!
0:46:7 | [PermissionManager] Perm (MenuObjectManager) has been registered!
0:46:7 | [PermissionManager] Perm (MenuObjectManager:CreateNewSet) has been registered!
0:46:7 | [PermissionManager] Perm (MenuObjectManager:UpdateSet) has been registered!
0:46:7 | [PermissionManager] Perm (MenuObjectManager:DeleteSet) has been registered!
0:46:7 | [PermissionManager] Perm (MenuObjectManager:EditSet) has been registered!
0:46:7 | [PermissionManager] Perm (MenuPermissionsEditor) has been registered!
0:46:7 | [PermissionManager] Perm (PermissionsEditor:RemoveUser) has been registered!
0:46:7 | [PermissionManager] Perm (PermissionsEditor:AddUser) has been registered!
0:46:7 | [PermissionManager] Perm (PermissionsEditor:CreateUserGroup) has been registered!
0:46:7 | [PermissionManager] Perm (PermissionsEditor:DeleteUserGroup) has been registered!
0:46:7 | [PermissionManager] Perm (PermissionsEditor:ChangePermLevel) has been registered!
0:46:7 | [PermissionManager] Perm (MenuPlayerManager) has been registered!
0:46:7 | [PermissionManager] Perm (PlayerManager:GiveGodmode) has been registered!
0:46:7 | [PermissionManager] Perm (PlayerManager:BanPlayer) has been registered!
0:46:7 | [PermissionManager] Perm (PlayerManager:KickPlayer) has been registered!
0:46:7 | [PermissionManager] Perm (PlayerManager:HealPlayers) has been registered!
0:46:7 | [PermissionManager] Perm (PlayerManager:SetPlayerStats) has been registered!
0:46:7 | [PermissionManager] Perm (PlayerManager:KillPlayers) has been registered!
0:46:7 | [PermissionManager] Perm (PlayerManager:GodMode) has been registered!
0:46:7 | [PermissionManager] Perm (PlayerManager:SpectatePlayer) has been registered!
0:46:7 | [PermissionManager] Perm (PlayerManager:TeleportToPlayer) has been registered!
0:46:7 | [PermissionManager] Perm (PlayerManager:TeleportPlayerTo) has been registered!
0:46:7 | [PermissionManager] Perm (PlayerManager:SetPlayerInvisible) has been registered!
0:46:7 | [PermissionManager] Perm (PlayerManager:SendMessage) has been registered!
0:46:7 | [PermissionManager] Perm (PlayerManager:GiveUnlimitedAmmo) has been registered!
0:46:7 | [PermissionManager] Perm (PlayerManager:MakePlayerVomit) has been registered!
0:46:7 | [PermissionManager] Perm (PlayerManager:FreezePlayers) has been registered!
0:46:7 | [PermissionManager] Perm (PlayerManager:ChangeScale) has been registered!
0:46:7 | [PermissionManager] Perm (MenuBansManager) has been registered!
0:46:7 | [PermissionManager] Perm (BansManager:UnbanPlayer) has been registered!
0:46:7 | [PermissionManager] Perm (BansManager:UpdateBanDuration) has been registered!
0:46:7 | [PermissionManager] Perm (BansManager:UpdateBanReason) has been registered!
0:46:7 | [PermissionManager] Perm (MenuWebHooks) has been registered!
0:46:7 | [PermissionManager] Perm (MenuWebHooks:Create) has been registered!
0:46:7 | [PermissionManager] Perm (MenuWebHooks:Edit) has been registered!
0:46:7 | [PermissionManager] Perm (MenuWebHooks:Delete) has been registered!
0:46:7 | [PermissionManager] Perm (MenuTeleportManager) has been registered!
0:46:7 | [PermissionManager] Perm (TeleportManager:ViewPlayerPositions) has been registered!
0:46:7 | [PermissionManager] Perm (TeleportManager:TPPlayers) has been registered!
0:46:7 | [PermissionManager] Perm (TeleportManager:TPSelf) has been registered!
0:46:7 | [PermissionManager] Perm (TeleportManager:DeletePreset) has been registered!
0:46:7 | [PermissionManager] Perm (TeleportManager:AddNewPreset) has been registered!
0:46:7 | [PermissionManager] Perm (TeleportManager:EditPreset) has been registered!
0:46:7 | [PermissionManager] Perm (EspToolsMenu) has been registered!
0:46:7 | [PermissionManager] Perm (EspToolsMenu:DeleteObjects) has been registered!
0:46:7 | [PermissionManager] Perm (EspToolsMenu:PlayerESP) has been registered!
0:46:7 | [PermissionManager] Perm (EspToolsMenu:RestPasscodeFence) has been registered!
0:46:7 | [PermissionManager] Perm (EspToolsMenu:RetriveCodeFromObj) has been registered!
0:46:7 | [PermissionManager] Perm (EspToolsMenu:PlayerMeshEsp) has been registered!
0:46:7 | [PermissionManager] Perm (MenuXMLEditor) has been registered!
0:46:7 | [PermissionManager] Perm (MenuCommandsConsole) has been registered!
0:46:7 | [PermissionManager] Adding Super Admin (76561198253386609)
0:46:7 | [PermissionManager] Adding Super Admin (76561198442072760)
0:46:7 | [PermissionManager] Adding Super Admin (76561198950594742)
0:46:7 | [PermissionManager] Adding Super Admin (76561198329721265)
0:46:7 | [PermissionManager] Loaded UserGroups.json
0:46:7 | [BansManager]:: Load(): Loading ban list Json File $profile:VPPAdminTools/BanList.json
0:46:7 | [TimeManager] Loading Json File $profile:VPPAdminTools/ConfigurablePlugins/TimeManager/TimeSettingsPresets.json
0:46:7 | [WeatherManager] Loading Json File $profile:VPPAdminTools/ConfigurablePlugins/WeatherManager/WeatherSettingsPresets.json
0:46:7 | [PermissionManager] Perm (Chat:StripPlayer) has been registered!
0:46:7 | [PermissionManager] Perm (Chat:KillPlayer) has been registered!
0:46:7 | [PermissionManager] Perm (Chat:HealPlayer) has been registered!
0:46:7 | [PermissionManager] Perm (Chat:BringPlayer) has been registered!
0:46:7 | [PermissionManager] Perm (Chat:ReturnPlayer) has been registered!
0:46:7 | [PermissionManager] Perm (Chat:GotoPlayer) has been registered!
0:46:7 | [PermissionManager] Perm (Chat:UnbanPlayer) has been registered!
0:46:7 | [PermissionManager] Perm (Chat:TeleportToTown) has been registered!
0:46:7 | [PermissionManager] Perm (Chat:TeleportToPoint) has been registered!
0:46:7 | [PermissionManager] Perm (Chat:GiveAmmo) has been registered!
0:46:7 | [PermissionManager] Perm (Chat:SpawnInventory) has been registered!
0:46:7 | [PermissionManager] Perm (Chat:SpawnOnGround) has been registered!
0:46:7 | [PermissionManager] Perm (Chat:SpawnInHands) has been registered!
0:46:7 | [PermissionManager] Perm (Chat:SpawnCar) has been registered!
0:46:7 | [PermissionManager] Perm (Chat:refuelCar) has been registered!
0:46:7 | Building Sets Loaded: 1
0:48:47 | Player "Korea" (steamId=76561198253386609) connected to server!
0:50:4 | Player "Korea" (steamId=76561198253386609) connected to server!
1:7:26 | "Korea" (steamid=76561198253386609) teleported to crosshair (pos=<14692.399414, 2.607292, 13245.694336>)
1:7:35 | "Korea" (steamid=76561198253386609) toggled godmode
1:7:59 | "Korea" (steamid=76561198253386609) toggled freecam
1:8:4 | "Korea" (steamid=76561198253386609) teleported to crosshair (pos=<15350.034180, 209.621872, 15274.919922>)
1:8:5 | "Korea" (steamid=76561198253386609) toggled freecam
1:10:22 | "Korea" (steamid=76561198253386609) toggled freecam
1:10:25 | "Korea" (steamid=76561198253386609) teleported to crosshair (pos=<15325.324219, 211.462830, 15278.052734>)
1:10:26 | "Korea" (steamid=76561198253386609) toggled freecam
1:10:26 | "Korea" (steamid=76561198253386609) toggled godmode
