=========================Vanilla++ Admin Tools Session Logs=========================
Logs Started: 2022-2-6_0-0-29
====================================================================================
0:0:29 | [PermissionManager] Perm (DeleteObjectAtCrosshair) has been registered!
0:0:29 | [PermissionManager] Perm (TeleportToCrosshair) has been registered!
0:0:29 | [PermissionManager] Perm (FreeCamera) has been registered!
0:0:29 | [PermissionManager] Perm (RepairVehiclesAtCrosshair) has been registered!
0:0:29 | [PermissionManager] Perm (MenuItemManager) has been registered!
0:0:29 | [PermissionManager] Perm (MenuItemManager:SpawnItem) has been registered!
0:0:29 | [PermissionManager] Perm (MenuItemManager:EditPreset) has been registered!
0:0:29 | [PermissionManager] Perm (MenuItemManager:SpawnPreset) has been registered!
0:0:29 | [PermissionManager] Perm (MenuItemManager:DeletePreset) has been registered!
0:0:29 | [PermissionManager] Perm (MenuItemManager:AddPreset) has been registered!
0:0:29 | [PermissionManager] Perm (MenuServerManager) has been registered!
0:0:29 | [PermissionManager] Perm (ServerManager:RestartServer) has been registered!
0:0:29 | [PermissionManager] Perm (ServerManager:LockServer) has been registered!
0:0:29 | [PermissionManager] Perm (ServerManager:KickAllPlayers) has been registered!
0:0:29 | [PermissionManager] Perm (ServerManager:LoadScripts) has been registered!
0:0:29 | [PermissionManager] Perm (MenuWeatherManager) has been registered!
0:0:29 | [PermissionManager] Perm (WeatherManager:ApplyWeather) has been registered!
0:0:29 | [PermissionManager] Perm (WeatherManager:ApplyTime) has been registered!
0:0:29 | [PermissionManager] Perm (WeatherManager:SavePreset) has been registered!
0:0:29 | [PermissionManager] Perm (WeatherManager:DeletePreset) has been registered!
0:0:29 | [PermissionManager] Perm (WeatherManager:ApplyPreset) has been registered!
0:0:29 | [PermissionManager] Perm (WeatherManager:ApplyTimePreset) has been registered!
0:0:29 | [PermissionManager] Perm (WeatherManager:SaveTimePreset) has been registered!
0:0:29 | [PermissionManager] Perm (WeatherManager:DeleteTimePreset) has been registered!
0:0:29 | [PermissionManager] Perm (MenuObjectManager) has been registered!
0:0:29 | [PermissionManager] Perm (MenuObjectManager:CreateNewSet) has been registered!
0:0:29 | [PermissionManager] Perm (MenuObjectManager:UpdateSet) has been registered!
0:0:29 | [PermissionManager] Perm (MenuObjectManager:DeleteSet) has been registered!
0:0:29 | [PermissionManager] Perm (MenuObjectManager:EditSet) has been registered!
0:0:29 | [PermissionManager] Perm (MenuPermissionsEditor) has been registered!
0:0:29 | [PermissionManager] Perm (PermissionsEditor:RemoveUser) has been registered!
0:0:29 | [PermissionManager] Perm (PermissionsEditor:AddUser) has been registered!
0:0:29 | [PermissionManager] Perm (PermissionsEditor:CreateUserGroup) has been registered!
0:0:29 | [PermissionManager] Perm (PermissionsEditor:DeleteUserGroup) has been registered!
0:0:29 | [PermissionManager] Perm (PermissionsEditor:ChangePermLevel) has been registered!
0:0:29 | [PermissionManager] Perm (MenuPlayerManager) has been registered!
0:0:29 | [PermissionManager] Perm (PlayerManager:GiveGodmode) has been registered!
0:0:29 | [PermissionManager] Perm (PlayerManager:BanPlayer) has been registered!
0:0:29 | [PermissionManager] Perm (PlayerManager:KickPlayer) has been registered!
0:0:29 | [PermissionManager] Perm (PlayerManager:HealPlayers) has been registered!
0:0:29 | [PermissionManager] Perm (PlayerManager:SetPlayerStats) has been registered!
0:0:29 | [PermissionManager] Perm (PlayerManager:KillPlayers) has been registered!
0:0:29 | [PermissionManager] Perm (PlayerManager:GodMode) has been registered!
0:0:29 | [PermissionManager] Perm (PlayerManager:SpectatePlayer) has been registered!
0:0:29 | [PermissionManager] Perm (PlayerManager:TeleportToPlayer) has been registered!
0:0:29 | [PermissionManager] Perm (PlayerManager:TeleportPlayerTo) has been registered!
0:0:29 | [PermissionManager] Perm (PlayerManager:SetPlayerInvisible) has been registered!
0:0:29 | [PermissionManager] Perm (PlayerManager:SendMessage) has been registered!
0:0:29 | [PermissionManager] Perm (PlayerManager:GiveUnlimitedAmmo) has been registered!
0:0:29 | [PermissionManager] Perm (PlayerManager:MakePlayerVomit) has been registered!
0:0:29 | [PermissionManager] Perm (PlayerManager:FreezePlayers) has been registered!
0:0:29 | [PermissionManager] Perm (PlayerManager:ChangeScale) has been registered!
0:0:29 | [PermissionManager] Perm (MenuBansManager) has been registered!
0:0:29 | [PermissionManager] Perm (BansManager:UnbanPlayer) has been registered!
0:0:29 | [PermissionManager] Perm (BansManager:UpdateBanDuration) has been registered!
0:0:29 | [PermissionManager] Perm (BansManager:UpdateBanReason) has been registered!
0:0:29 | [PermissionManager] Perm (MenuWebHooks) has been registered!
0:0:29 | [PermissionManager] Perm (MenuWebHooks:Create) has been registered!
0:0:29 | [PermissionManager] Perm (MenuWebHooks:Edit) has been registered!
0:0:29 | [PermissionManager] Perm (MenuWebHooks:Delete) has been registered!
0:0:29 | [PermissionManager] Perm (MenuTeleportManager) has been registered!
0:0:29 | [PermissionManager] Perm (TeleportManager:ViewPlayerPositions) has been registered!
0:0:29 | [PermissionManager] Perm (TeleportManager:TPPlayers) has been registered!
0:0:29 | [PermissionManager] Perm (TeleportManager:TPSelf) has been registered!
0:0:29 | [PermissionManager] Perm (TeleportManager:DeletePreset) has been registered!
0:0:29 | [PermissionManager] Perm (TeleportManager:AddNewPreset) has been registered!
0:0:29 | [PermissionManager] Perm (TeleportManager:EditPreset) has been registered!
0:0:29 | [PermissionManager] Perm (EspToolsMenu) has been registered!
0:0:29 | [PermissionManager] Perm (EspToolsMenu:DeleteObjects) has been registered!
0:0:29 | [PermissionManager] Perm (EspToolsMenu:PlayerESP) has been registered!
0:0:29 | [PermissionManager] Perm (EspToolsMenu:RestPasscodeFence) has been registered!
0:0:29 | [PermissionManager] Perm (EspToolsMenu:RetriveCodeFromObj) has been registered!
0:0:29 | [PermissionManager] Perm (EspToolsMenu:PlayerMeshEsp) has been registered!
0:0:29 | [PermissionManager] Perm (MenuXMLEditor) has been registered!
0:0:29 | [PermissionManager] Perm (MenuCommandsConsole) has been registered!
0:0:29 | [PermissionManager] Perm (Chat:StripPlayer) has been registered!
0:0:29 | [PermissionManager] Perm (Chat:KillPlayer) has been registered!
0:0:29 | [PermissionManager] Perm (Chat:HealPlayer) has been registered!
0:0:29 | [PermissionManager] Perm (Chat:BringPlayer) has been registered!
0:0:29 | [PermissionManager] Perm (Chat:ReturnPlayer) has been registered!
0:0:29 | [PermissionManager] Perm (Chat:GotoPlayer) has been registered!
0:0:29 | [PermissionManager] Perm (Chat:UnbanPlayer) has been registered!
0:0:29 | [PermissionManager] Perm (Chat:TeleportToTown) has been registered!
0:0:29 | [PermissionManager] Perm (Chat:TeleportToPoint) has been registered!
0:0:29 | [PermissionManager] Perm (Chat:GiveAmmo) has been registered!
0:0:29 | [PermissionManager] Perm (Chat:SpawnInventory) has been registered!
0:0:29 | [PermissionManager] Perm (Chat:SpawnOnGround) has been registered!
0:0:29 | [PermissionManager] Perm (Chat:SpawnInHands) has been registered!
0:0:29 | [PermissionManager] Perm (Chat:SpawnCar) has been registered!
0:0:29 | [PermissionManager] Perm (Chat:refuelCar) has been registered!
0:0:29 | [WeatherManager] Loading Json File $profile:VPPAdminTools/ConfigurablePlugins/WeatherManager/WeatherSettingsPresets.json
0:0:30 | [PermissionManager] Adding Super Admin (76561198253386609)
0:0:30 | [PermissionManager] Adding Super Admin (76561198442072760)
0:0:30 | [PermissionManager] Adding Super Admin (76561198950594742)
0:0:30 | [PermissionManager] Loaded UserGroups.json
0:0:30 | Building Sets Loaded: 0
0:0:30 | [BansManager]:: Load(): Loading ban list Json File $profile:VPPAdminTools/BanList.json
0:0:30 | [TimeManager] Loading Json File $profile:VPPAdminTools/ConfigurablePlugins/TimeManager/TimeSettingsPresets.json
0:1:8 | Player "Sgt.ReedNose" (steamId=76561198448915614) connected to server!
0:1:8 | Player "XxLipezinxX" (steamId=76561199090089389) connected to server!
0:1:10 | Player "[Mercenarios] Mayhem" (steamId=76561198291345014) connected to server!
0:1:10 | Player "[mercenarios] striker" (steamId=76561198801415744) connected to server!
0:1:39 | Player "XxLipezinxX" (steamId=76561199090089389) connected to server!
0:1:39 | Player "[Mercenarios] Mayhem" (steamId=76561198291345014) connected to server!
0:1:39 | Player "[mercenarios] striker" (steamId=76561198801415744) connected to server!
0:1:43 | Player "[FUS]B1ll" (steamId=76561199068762705) connected to server!
0:1:50 | Player "Sgt.ReedNose" (steamId=76561198448915614) connected to server!
0:2:10 | Player "[CwY] Jeffersom" (steamId=76561198868323438) connected to server!
0:2:13 | Player "[FUS]B1ll" (steamId=76561199068762705) connected to server!
0:2:29 | Player "[CwY] Jeffersom" (steamId=76561198868323438) connected to server!
0:2:53 | Player "(CWY) F.A.R.P.S" (steamId=76561198815979156) connected to server!
0:3:7 | Player "[FUS]Rubao" (steamId=76561198977737572) connected to server!
0:3:24 | Player "[FUS]Rubao" (steamId=76561198977737572) connected to server!
0:3:28 | Player "XxLipezinxX" (steamId=76561199090089389) disconnected from server.
0:3:31 | Player "XxLipezinxX" (steamId=76561199090089389) disconnected from server.
0:3:55 | Player "(CWY) F.A.R.P.S" (steamId=76561198815979156) connected to server!
0:4:14 | Player "DantasBR1" (steamId=76561198198032215) connected to server!
0:4:17 | Player "FUS KAL." (steamId=76561198342991412) connected to server!
0:4:35 | Player "FUS KAL." (steamId=76561198342991412) connected to server!
0:10:5 | Player "DantasBR1" (steamId=76561198198032215) disconnected from server.
0:10:8 | Player "DantasBR1" (steamId=76561198198032215) disconnected from server.
0:10:57 | Player "MBrown" (steamId=76561198834441216) connected to server!
0:11:14 | Player "MBrown" (steamId=76561198834441216) connected to server!
0:17:31 | Player "Perdido" (steamId=76561198110678456) connected to server!
0:18:3 | Player "Perdido" (steamId=76561198110678456) connected to server!
0:18:34 | Player "cRn" (steamId=76561198100945209) connected to server!
0:19:25 | Player "[AVG]cap.america" (steamId=76561198046104047) connected to server!
0:19:40 | Player "[AVG]Guizao" (steamId=76561199092750280) connected to server!
0:19:48 | Player "[AVG]cap.america" (steamId=76561198046104047) connected to server!
0:20:7 | Player "[AVG]Guizao" (steamId=76561199092750280) connected to server!
0:20:37 | Player "MBrown" (steamId=76561198834441216) disconnected from server.
0:20:40 | Player "MBrown" (steamId=76561198834441216) disconnected from server.
0:20:51 | Player "Survivor" (steamId=76561198876629594) connected to server!
0:22:9 | Player "MBrown" (steamId=76561198834441216) connected to server!
0:22:26 | Player "MBrown" (steamId=76561198834441216) connected to server!
0:26:9 | Player "BABAYHAGA" (steamId=76561198878034273) connected to server!
0:26:42 | Player "BABAYHAGA" (steamId=76561198878034273) connected to server!
0:30:10 | Player "[mercenarios] striker" (steamId=76561198801415744) disconnected from server.
0:30:18 | Player "Survivor (2)" (steamId=76561198970690760) connected to server!
0:31:38 | Player "[mercenarios] striker" (steamId=76561198801415744) connected to server!
0:32:58 | Player "[mercenarios] striker" (steamId=76561198801415744) connected to server!
0:38:0 | Player "Survivor" (steamId=76561198876629594) disconnected from server.
0:41:33 | Player "X4K4LL" (steamId=76561198146647695) connected to server!
0:41:53 | Player "X4K4LL" (steamId=76561198146647695) connected to server!
0:45:8 | Player "[Mercenarios] Mayhem" (steamId=76561198291345014) disconnected from server.
0:45:9 | Player "[mercenarios] striker" (steamId=76561198801415744) disconnected from server.
0:45:12 | Player "[Mercenarios] Mayhem" (steamId=76561198291345014) disconnected from server.
0:45:58 | Player "X4K4LL" (steamId=76561198146647695) disconnected from server.
0:54:38 | Player "Survivor" (steamId=76561198366739389) connected to server!
0:57:0 | Player "Sgt.ReedNose" (steamId=76561198448915614) disconnected from server.
1:3:38 | Player "Survivor (2)" (steamId=76561198970690760) disconnected from server.
1:8:49 | Player "[FUS]Rubao" (steamId=76561198977737572) disconnected from server.
1:9:1 | Player "[FUS]B1ll" (steamId=76561199068762705) disconnected from server.
1:9:3 | Player "FUS KAL." (steamId=76561198342991412) disconnected from server.
1:9:6 | Player "[FUS]B1ll" (steamId=76561199068762705) disconnected from server.
1:21:9 | Player "Mark" (steamId=76561198950594742) connected to server!
1:21:58 | Player "[AVG]JuniorKR" (steamId=76561198112459474) connected to server!
1:22:14 | Player "Mark" (steamId=76561198950594742) connected to server!
1:23:0 | Player "[AVG]JuniorKR" (steamId=76561198112459474) connected to server!
1:23:1 | "Mark" (steamid=76561198950594742) gave godmode to (steamid=76561198950594742)
1:23:4 | Player "MrZuluu" (steamId=76561198133335010) connected to server!
1:23:32 | "Mark": (steamid=76561198950594742) teleported to (pos=328.095,0,4598.57)
1:23:52 | "Mark" (steamid=76561198950594742) toggled freecam
1:24:0 | "Mark" (steamid=76561198950594742) teleported to crosshair (pos=<320.696167, 141.566833, 4608.534180>)
1:24:10 | Player "MrZuluu" (steamId=76561198133335010) connected to server!
1:24:17 | "Mark" (steamid=76561198950594742) teleported to crosshair (pos=<319.466614, 142.039276, 4614.169922>)
1:24:20 | "Mark" (steamid=76561198950594742) teleported to crosshair (pos=<322.839386, 141.424774, 4615.136719>)
1:24:57 | "Mark" (steamid=76561198950594742) teleported to crosshair (pos=<583.575623, 126.136871, 4562.103516>)
1:24:58 | "Mark" (steamid=76561198950594742) toggled freecam
1:25:8 | "Mark" (steamid=76561198950594742) Spawned Item: (dp_M82A3)
1:25:9 | "Mark" (steamid=76561198950594742) Spawned Item: (dp_Mag_m82a3_10Rnd)
1:25:12 | "Mark" (steamid=76561198950594742) Spawned Item: (dp_M82A3)
1:25:47 | "Mark" (steamid=76561198950594742) Spawned Item: (dp_M82A3)
1:25:53 | "Mark" (steamid=76561198950594742) Spawned Item: (dp_Mag_m82a3_10Rnd)
1:26:4 | "Mark" (steamid=76561198950594742) deleted object "TrackSuitJacket_Black" (pos=<582.869751, 126.213509, 4562.711914>)
