=========================Vanilla++ Admin Tools Session Logs=========================
Logs Started: 2022-2-6_12-1-8
====================================================================================
12:1:8 | [PermissionManager] Perm (DeleteObjectAtCrosshair) has been registered!
12:1:8 | [PermissionManager] Perm (PlayerManager:SpectatePlayer) has been registered!
12:1:8 | [PermissionManager] Perm (PlayerManager:TeleportToPlayer) has been registered!
12:1:8 | [PermissionManager] Perm (PlayerManager:TeleportPlayerTo) has been registered!
12:1:8 | [PermissionManager] Perm (PlayerManager:SetPlayerInvisible) has been registered!
12:1:8 | [PermissionManager] Perm (PlayerManager:SendMessage) has been registered!
12:1:8 | [PermissionManager] Perm (PlayerManager:GiveUnlimitedAmmo) has been registered!
12:1:8 | [PermissionManager] Perm (PlayerManager:MakePlayerVomit) has been registered!
12:1:8 | [PermissionManager] Perm (PlayerManager:FreezePlayers) has been registered!
12:1:8 | [PermissionManager] Perm (PlayerManager:ChangeScale) has been registered!
12:1:8 | [PermissionManager] Perm (MenuBansManager) has been registered!
12:1:8 | [PermissionManager] Perm (BansManager:UnbanPlayer) has been registered!
12:1:8 | [PermissionManager] Perm (BansManager:UpdateBanDuration) has been registered!
12:1:8 | [PermissionManager] Perm (BansManager:UpdateBanReason) has been registered!
12:1:8 | [PermissionManager] Perm (MenuWebHooks) has been registered!
12:1:8 | [PermissionManager] Perm (MenuWebHooks:Create) has been registered!
12:1:8 | [PermissionManager] Perm (MenuWebHooks:Edit) has been registered!
12:1:8 | [PermissionManager] Perm (MenuWebHooks:Delete) has been registered!
12:1:8 | [PermissionManager] Perm (MenuTeleportManager) has been registered!
12:1:8 | [PermissionManager] Perm (TeleportManager:ViewPlayerPositions) has been registered!
12:1:8 | [PermissionManager] Perm (TeleportManager:TPPlayers) has been registered!
12:1:8 | [PermissionManager] Perm (TeleportManager:TPSelf) has been registered!
12:1:8 | [PermissionManager] Perm (TeleportManager:DeletePreset) has been registered!
12:1:8 | [PermissionManager] Perm (TeleportManager:AddNewPreset) has been registered!
12:1:8 | [PermissionManager] Perm (TeleportManager:EditPreset) has been registered!
12:1:8 | [PermissionManager] Perm (EspToolsMenu) has been registered!
12:1:8 | [PermissionManager] Perm (EspToolsMenu:DeleteObjects) has been registered!
12:1:8 | [PermissionManager] Perm (EspToolsMenu:PlayerESP) has been registered!
12:1:8 | [PermissionManager] Perm (EspToolsMenu:RestPasscodeFence) has been registered!
12:1:8 | [PermissionManager] Perm (EspToolsMenu:RetriveCodeFromObj) has been registered!
12:1:8 | [PermissionManager] Perm (EspToolsMenu:PlayerMeshEsp) has been registered!
12:1:8 | [PermissionManager] Perm (MenuXMLEditor) has been registered!
12:1:8 | [PermissionManager] Perm (MenuCommandsConsole) has been registered!
12:1:8 | [WeatherManager] Loading Json File $profile:VPPAdminTools/ConfigurablePlugins/WeatherManager/WeatherSettingsPresets.json
12:1:8 | Building Sets Loaded: 0
12:1:8 | [PermissionManager] Perm (Chat:StripPlayer) has been registered!
12:1:8 | [PermissionManager] Perm (Chat:KillPlayer) has been registered!
12:1:8 | [PermissionManager] Perm (Chat:HealPlayer) has been registered!
12:1:8 | [PermissionManager] Perm (Chat:BringPlayer) has been registered!
12:1:8 | [PermissionManager] Perm (Chat:ReturnPlayer) has been registered!
12:1:8 | [PermissionManager] Perm (Chat:GotoPlayer) has been registered!
12:1:8 | [PermissionManager] Perm (Chat:UnbanPlayer) has been registered!
12:1:8 | [PermissionManager] Perm (Chat:TeleportToTown) has been registered!
12:1:8 | [PermissionManager] Perm (Chat:TeleportToPoint) has been registered!
12:1:8 | [PermissionManager] Perm (Chat:GiveAmmo) has been registered!
12:1:8 | [PermissionManager] Perm (Chat:SpawnInventory) has been registered!
12:1:8 | [PermissionManager] Perm (Chat:SpawnOnGround) has been registered!
12:1:8 | [PermissionManager] Perm (Chat:SpawnInHands) has been registered!
12:1:8 | [PermissionManager] Perm (Chat:SpawnCar) has been registered!
12:1:8 | [PermissionManager] Perm (Chat:refuelCar) has been registered!
12:1:8 | [PermissionManager] Adding Super Admin (76561198253386609)
12:1:8 | [PermissionManager] Adding Super Admin (76561198442072760)
12:1:8 | [PermissionManager] Adding Super Admin (76561198950594742)
12:1:8 | [PermissionManager] Loaded UserGroups.json
12:1:8 | [BansManager]:: Load(): Loading ban list Json File $profile:VPPAdminTools/BanList.json
12:1:8 | [TimeManager] Loading Json File $profile:VPPAdminTools/ConfigurablePlugins/TimeManager/TimeSettingsPresets.json
12:1:45 | Player "Survivor" (steamId=76561199228878387) connected to server!
12:1:48 | Player "Menor Costelinha" (steamId=76561198070585796) connected to server!
12:1:54 | Player "Survivor (2)" (steamId=76561197977977178) connected to server!
12:2:17 | Player "Menor Costelinha" (steamId=76561198070585796) connected to server!
12:2:38 | Player "[Mercenarios] Rambo" (steamId=76561198375135263) connected to server!
12:3:4 | Player "Survivor" (steamId=76561199228878387) connected to server!
12:3:5 | Player "[Mercenarios] Rambo" (steamId=76561198375135263) connected to server!
12:4:29 | Player "Survivor (2)" (steamId=76561197977977178) connected to server!
12:6:25 | Player "rogerin bala fina" (steamId=76561197999736796) connected to server!
12:6:27 | Player "MBrown" (steamId=76561198834441216) connected to server!
12:7:31 | Player "MBrown" (steamId=76561198834441216) connected to server!
12:7:35 | Player "rogerin bala fina" (steamId=76561197999736796) connected to server!
12:18:47 | Player "[LMM]Sargentolmm" (steamId=76561197993431575) connected to server!
12:19:13 | Player "[LMM]Sargentolmm" (steamId=76561197993431575) connected to server!
12:40:15 | Player "Pablo Oliveira" (steamId=76561198262032545) connected to server!
12:41:49 | Player "[mercenarios] striker" (steamId=76561198801415744) connected to server!
12:43:8 | Player "[mercenarios] striker" (steamId=76561198801415744) connected to server!
12:50:7 | Player "[CwY] Jeffersom" (steamId=76561198868323438) connected to server!
12:50:35 | Player "[CwY] Jeffersom" (steamId=76561198868323438) connected to server!
12:52:21 | Player "Menor Toscano" (steamId=76561198133820488) connected to server!
12:52:44 | Player "Menor Toscano" (steamId=76561198133820488) connected to server!
12:54:27 | Player "[CwY] Jeffersom" (steamId=76561198868323438) disconnected from server.
13:0:54 | Player "MBrown" (steamId=76561198834441216) disconnected from server.
13:11:54 | Player "Nick" (steamId=76561199077375485) connected to server!
13:35:9 | Player "Perdido" (steamId=76561198110678456) connected to server!
13:36:25 | Player "Perdido" (steamId=76561198110678456) connected to server!
13:38:1 | Player "Nick" (steamId=76561199077375485) disconnected from server.
13:38:34 | Player "[Mercenarios] Mayhem" (steamId=76561198291345014) connected to server!
13:39:4 | Player "[Mercenarios] Mayhem" (steamId=76561198291345014) connected to server!
13:46:41 | Player "Perdido" (steamId=76561198110678456) disconnected from server.
13:46:43 | Player "Perdido" (steamId=76561198110678456) disconnected from server.
13:49:52 | Player "DantasBR1" (steamId=76561198198032215) connected to server!
13:50:24 | Player "DantasBR1" (steamId=76561198198032215) connected to server!
14:2:46 | Player "DantasBR1" (steamId=76561198198032215) disconnected from server.
14:6:39 | Player "MrZuluu" (steamId=76561198133335010) connected to server!
14:7:41 | Player "MrZuluu" (steamId=76561198133335010) connected to server!
14:10:33 | Player "MrZuluu" (steamId=76561198133335010) disconnected from server.
14:10:36 | Player "MrZuluu" (steamId=76561198133335010) disconnected from server.
14:23:10 | Player "Pablo Oliveira" (steamId=76561198262032545) disconnected from server.
14:23:16 | Player "Pablo Oliveira" (steamId=76561198262032545) disconnected from server.
14:26:42 | Player "[LMM]Sargentolmm" (steamId=76561197993431575) disconnected from server.
14:27:17 | Player "rogerin bala fina" (steamId=76561197999736796) disconnected from server.
14:29:39 | Player "Menor Costelinha" (steamId=76561198070585796) disconnected from server.
14:29:41 | Player "Menor Costelinha" (steamId=76561198070585796) disconnected from server.
14:30:10 | Player "Survivor (2)" (steamId=76561197977977178) disconnected from server.
14:58:0 | Player "rogerin bala fina" (steamId=76561197999736796) connected to server!
14:58:18 | Player "rogerin bala fina" (steamId=76561197999736796) connected to server!
14:59:30 | Player "[mercenarios] striker" (steamId=76561198801415744) disconnected from server.
14:59:30 | Player "[Mercenarios] Mayhem" (steamId=76561198291345014) disconnected from server.
14:59:30 | Player "Survivor" (steamId=76561199228878387) disconnected from server.
14:59:30 | Player "Menor Toscano" (steamId=76561198133820488) disconnected from server.
14:59:30 | Player "[Mercenarios] Rambo" (steamId=76561198375135263) disconnected from server.
14:59:30 | Player "rogerin bala fina" (steamId=76561197999736796) disconnected from server.
