=========================Vanilla++ Admin Tools Session Logs=========================
Logs Started: 2022-3-12_11-4-5
====================================================================================
11:4:5 | [PermissionManager] Perm (DeleteObjectAtCrosshair) has been registered!
11:4:5 | [PermissionManager] Perm (TeleportToCrosshair) has been registered!
11:4:5 | [PermissionManager] Perm (FreeCamera) has been registered!
11:4:5 | [PermissionManager] Perm (RepairVehiclesAtCrosshair) has been registered!
11:4:5 | [PermissionManager] Perm (MenuItemManager) has been registered!
11:4:5 | [PermissionManager] Perm (MenuItemManager:SpawnItem) has been registered!
11:4:5 | [PermissionManager] Perm (MenuItemManager:EditPreset) has been registered!
11:4:5 | [PermissionManager] Perm (MenuItemManager:SpawnPreset) has been registered!
11:4:5 | [PermissionManager] Perm (MenuItemManager:DeletePreset) has been registered!
11:4:5 | [PermissionManager] Perm (MenuItemManager:AddPreset) has been registered!
11:4:5 | [PermissionManager] Perm (MenuServerManager) has been registered!
11:4:5 | [PermissionManager] Perm (ServerManager:RestartServer) has been registered!
11:4:5 | [PermissionManager] Perm (ServerManager:LockServer) has been registered!
11:4:5 | [PermissionManager] Perm (ServerManager:KickAllPlayers) has been registered!
11:4:5 | [PermissionManager] Perm (ServerManager:LoadScripts) has been registered!
11:4:5 | [PermissionManager] Perm (MenuWeatherManager) has been registered!
11:4:5 | [PermissionManager] Perm (WeatherManager:ApplyWeather) has been registered!
11:4:5 | [PermissionManager] Perm (WeatherManager:ApplyTime) has been registered!
11:4:5 | [PermissionManager] Perm (WeatherManager:SavePreset) has been registered!
11:4:5 | [PermissionManager] Perm (WeatherManager:DeletePreset) has been registered!
11:4:5 | [PermissionManager] Perm (WeatherManager:ApplyPreset) has been registered!
11:4:5 | [PermissionManager] Perm (WeatherManager:ApplyTimePreset) has been registered!
11:4:5 | [PermissionManager] Perm (WeatherManager:SaveTimePreset) has been registered!
11:4:5 | [PermissionManager] Perm (WeatherManager:DeleteTimePreset) has been registered!
11:4:5 | [PermissionManager] Perm (MenuObjectManager) has been registered!
11:4:5 | [PermissionManager] Perm (MenuObjectManager:CreateNewSet) has been registered!
11:4:5 | [PermissionManager] Perm (MenuObjectManager:UpdateSet) has been registered!
11:4:5 | [PermissionManager] Perm (MenuObjectManager:DeleteSet) has been registered!
11:4:5 | [PermissionManager] Perm (MenuObjectManager:EditSet) has been registered!
11:4:5 | [PermissionManager] Perm (MenuPermissionsEditor) has been registered!
11:4:5 | [PermissionManager] Perm (PermissionsEditor:RemoveUser) has been registered!
11:4:5 | [PermissionManager] Perm (PermissionsEditor:AddUser) has been registered!
11:4:5 | [PermissionManager] Perm (PermissionsEditor:CreateUserGroup) has been registered!
11:4:5 | [PermissionManager] Perm (PermissionsEditor:DeleteUserGroup) has been registered!
11:4:5 | [PermissionManager] Perm (PermissionsEditor:ChangePermLevel) has been registered!
11:4:5 | [PermissionManager] Perm (MenuPlayerManager) has been registered!
11:4:5 | [PermissionManager] Perm (PlayerManager:GiveGodmode) has been registered!
11:4:5 | [PermissionManager] Perm (PlayerManager:BanPlayer) has been registered!
11:4:5 | [PermissionManager] Perm (PlayerManager:KickPlayer) has been registered!
11:4:5 | [PermissionManager] Perm (PlayerManager:HealPlayers) has been registered!
11:4:5 | [PermissionManager] Perm (PlayerManager:SetPlayerStats) has been registered!
11:4:5 | [PermissionManager] Perm (PlayerManager:KillPlayers) has been registered!
11:4:5 | [PermissionManager] Perm (PlayerManager:GodMode) has been registered!
11:4:5 | [PermissionManager] Perm (PlayerManager:SpectatePlayer) has been registered!
11:4:5 | [PermissionManager] Perm (PlayerManager:TeleportToPlayer) has been registered!
11:4:5 | [PermissionManager] Perm (PlayerManager:TeleportPlayerTo) has been registered!
11:4:5 | [PermissionManager] Perm (PlayerManager:SetPlayerInvisible) has been registered!
11:4:5 | [PermissionManager] Perm (PlayerManager:SendMessage) has been registered!
11:4:5 | [PermissionManager] Perm (PlayerManager:GiveUnlimitedAmmo) has been registered!
11:4:5 | [PermissionManager] Perm (PlayerManager:MakePlayerVomit) has been registered!
11:4:5 | [PermissionManager] Perm (PlayerManager:FreezePlayers) has been registered!
11:4:5 | [PermissionManager] Perm (PlayerManager:ChangeScale) has been registered!
11:4:5 | [PermissionManager] Perm (MenuBansManager) has been registered!
11:4:5 | [PermissionManager] Perm (BansManager:UnbanPlayer) has been registered!
11:4:5 | [PermissionManager] Perm (BansManager:UpdateBanDuration) has been registered!
11:4:5 | [PermissionManager] Perm (BansManager:UpdateBanReason) has been registered!
11:4:5 | [PermissionManager] Perm (MenuWebHooks) has been registered!
11:4:5 | [PermissionManager] Perm (MenuWebHooks:Create) has been registered!
11:4:5 | [PermissionManager] Perm (MenuWebHooks:Edit) has been registered!
11:4:5 | [PermissionManager] Perm (MenuWebHooks:Delete) has been registered!
11:4:5 | [PermissionManager] Perm (MenuTeleportManager) has been registered!
11:4:5 | [PermissionManager] Perm (TeleportManager:ViewPlayerPositions) has been registered!
11:4:5 | [PermissionManager] Perm (TeleportManager:TPPlayers) has been registered!
11:4:5 | [PermissionManager] Perm (TeleportManager:TPSelf) has been registered!
11:4:5 | [PermissionManager] Perm (TeleportManager:DeletePreset) has been registered!
11:4:5 | [PermissionManager] Perm (TeleportManager:AddNewPreset) has been registered!
11:4:5 | [PermissionManager] Perm (TeleportManager:EditPreset) has been registered!
11:4:5 | [PermissionManager] Perm (EspToolsMenu) has been registered!
11:4:5 | [PermissionManager] Perm (EspToolsMenu:DeleteObjects) has been registered!
11:4:5 | [PermissionManager] Perm (EspToolsMenu:PlayerESP) has been registered!
11:4:5 | [PermissionManager] Perm (EspToolsMenu:RestPasscodeFence) has been registered!
11:4:5 | [PermissionManager] Perm (EspToolsMenu:RetriveCodeFromObj) has been registered!
11:4:5 | [PermissionManager] Perm (EspToolsMenu:PlayerMeshEsp) has been registered!
11:4:5 | [PermissionManager] Perm (MenuXMLEditor) has been registered!
11:4:5 | [PermissionManager] Perm (MenuCommandsConsole) has been registered!
11:4:5 | [BansManager]:: Load(): Loading ban list Json File $profile:VPPAdminTools/BanList.json
11:4:5 | [PermissionManager] Perm (Chat:StripPlayer) has been registered!
11:4:5 | [PermissionManager] Perm (Chat:KillPlayer) has been registered!
11:4:5 | [PermissionManager] Perm (Chat:HealPlayer) has been registered!
11:4:5 | [PermissionManager] Perm (Chat:BringPlayer) has been registered!
11:4:5 | [PermissionManager] Perm (Chat:ReturnPlayer) has been registered!
11:4:5 | [PermissionManager] Perm (Chat:GotoPlayer) has been registered!
11:4:5 | [PermissionManager] Perm (Chat:NamalskRunEvent) has been registered!
11:4:5 | [PermissionManager] Perm (Chat:UnbanPlayer) has been registered!
11:4:5 | [PermissionManager] Perm (Chat:TeleportToTown) has been registered!
11:4:5 | [PermissionManager] Perm (Chat:TeleportToPoint) has been registered!
11:4:5 | [PermissionManager] Perm (Chat:GiveAmmo) has been registered!
11:4:5 | [PermissionManager] Perm (Chat:SpawnInventory) has been registered!
11:4:5 | [PermissionManager] Perm (Chat:SpawnOnGround) has been registered!
11:4:5 | [PermissionManager] Perm (Chat:SpawnInHands) has been registered!
11:4:5 | [PermissionManager] Perm (Chat:SpawnCar) has been registered!
11:4:5 | [PermissionManager] Perm (Chat:refuelCar) has been registered!
11:4:5 | [PermissionManager] Adding Super Admin (76561198253386609)
11:4:5 | [PermissionManager] Adding Super Admin (76561198442072760)
11:4:5 | [PermissionManager] Adding Super Admin (76561198950594742)
11:4:5 | [PermissionManager] Adding Super Admin (76561198329721265)
11:4:5 | [PermissionManager] Adding Super Admin (76561198140728342)
11:4:5 | [PermissionManager] Loaded UserGroups.json
11:4:5 | [TimeManager] Loading Json File $profile:VPPAdminTools/ConfigurablePlugins/TimeManager/TimeSettingsPresets.json
11:4:5 | Building Sets Loaded: 1
11:4:5 | [WeatherManager] Loading Json File $profile:VPPAdminTools/ConfigurablePlugins/WeatherManager/WeatherSettingsPresets.json
11:4:35 | Player "Bugre" (steamId=76561198849651377) connected to server!
11:4:36 | Player "[G.O.L.E] KOYOTE" (steamId=76561198964690468) connected to server!
11:4:54 | Player "[G.O.L.E] KOYOTE" (steamId=76561198964690468) connected to server!
11:4:57 | Player "Brunner" (steamId=76561199031638818) connected to server!
11:5:11 | Player "Brunner" (steamId=76561199031638818) connected to server!
11:5:59 | Player "=FURY=SANTANA" (steamId=76561199228878387) connected to server!
11:6:5 | Player "zCastro" (steamId=76561199027286716) connected to server!
11:6:13 | Player "zCastro" (steamId=76561199027286716) connected to server!
11:6:16 | Player "=FURY=SANTANA" (steamId=76561199228878387) connected to server!
11:18:56 | Player "Bugre" (steamId=76561198849651377) disconnected from server.
11:20:31 | Player "Brunner" (steamId=76561199031638818) disconnected from server.
11:22:40 | Player "Brunner" (steamId=76561199031638818) connected to server!
11:22:48 | Player "Brunner" (steamId=76561199031638818) connected to server!
11:29:42 | Player "Carambolas" (steamId=76561198442072760) connected to server!
11:29:55 | Player "Carambolas" (steamId=76561198442072760) connected to server!
11:32:5 | "Carambolas": (steamid=76561198442072760) teleported to (pos=4873.27,0,8029.08)
11:32:10 | "Carambolas" (steamid=76561198442072760) toggled freecam
11:32:17 | "Carambolas" (steamid=76561198442072760) teleported to crosshair (pos=<4833.183105, 53.902718, 8020.664063>)
11:32:18 | "Carambolas" (steamid=76561198442072760) toggled freecam
11:33:56 | "Carambolas" (steamid=76561198442072760) Spawned Item: (M65Jacket_Black)
11:34:3 | "Carambolas" (steamid=76561198442072760) Spawned Item: (M65Jacket_Black)
11:34:32 | "Carambolas" (steamid=76561198442072760) Spawned Item: (dp_WarBelt_black)
11:34:59 | Player "ursssinhocarrinho" (steamId=76561198046104047) connected to server!
11:35:1 | "Carambolas" (steamid=76561198442072760) Spawned Item: (TacticalGloves_Black)
11:35:11 | Player "ursssinhocarrinho" (steamId=76561198046104047) connected to server!
11:36:5 | "Carambolas" (steamid=76561198442072760) Spawned Item: (dp_chemist_bag_black)
11:36:8 | "Carambolas" (steamid=76561198442072760) deleted object "dp_chemist_bag_black" (pos=<4830.867188, 57.668438, 8025.302734>)
11:36:11 | "Carambolas" (steamid=76561198442072760) Spawned Item: (dp_military_big_black)
11:38:41 | Player "Carambolas" (steamId=76561198442072760) disconnected from server.
11:40:55 | Player "Fabr*cio" (steamId=76561198358061194) connected to server!
11:41:10 | Player "Fabr*cio" (steamId=76561198358061194) connected to server!
11:41:16 | Player "Survivor" (steamId=76561198442072760) connected to server!
11:41:32 | Player "Survivor" (steamId=76561198442072760) connected to server!
11:41:42 | "Survivor" (steamid=76561198442072760) toggled godmode
11:42:5 | "Survivor" (steamid=76561198442072760) toggled godmode
11:42:5 | "Survivor" (steamid=76561198442072760) toggled godmode
11:42:20 | "Survivor": (steamid=76561198442072760) teleported to (pos=5380.13,0,9162.94)
11:42:21 | "Survivor" (steamid=76561198442072760) toggled freecam
11:42:43 | [BuildingSetManager] Saved: $profile:VPPAdminTools/ConfigurablePlugins/BuildingSetManager/Castelo evento.vpp
11:42:43 | "Survivor" (steamid=76561198442072760) created new building set (Castelo evento)
11:45:28 | Player "RobCL" (steamId=76561198176017478) connected to server!
11:49:57 | Player "zCastro" (steamId=76561199027286716) disconnected from server.
11:49:58 | Player "zCastro" (steamId=76561199027286716) disconnected from server.
11:51:20 | Player "ursssinhocarrinho" (steamId=76561198046104047) disconnected from server.
11:51:22 | Player "ursssinhocarrinho" (steamId=76561198046104047) disconnected from server.
11:53:59 | [BuildingSetManager] Saved: $profile:VPPAdminTools/ConfigurablePlugins/BuildingSetManager/Castelo evento.vpp
11:53:59 | [BuildingSetManager] Saving & Reloading Building Set:Castelo evento
11:53:59 | "Survivor" (steamid=76561198442072760) updated building set (Castelo evento)
11:53:59 | [BuildingSetManager] Deleted file: Castelo evento
11:53:59 | [BuildingSetManager] Saved: $profile:VPPAdminTools/ConfigurablePlugins/BuildingSetManager/Castelo evento.vpp
11:55:3 | [BuildingSetManager] Saved: $profile:VPPAdminTools/ConfigurablePlugins/BuildingSetManager/Castelo evento.vpp
11:55:3 | [BuildingSetManager] Saving & Reloading Building Set:Castelo evento
11:55:3 | "Survivor" (steamid=76561198442072760) updated building set (Castelo evento)
11:55:3 | [BuildingSetManager] Deleted file: Castelo evento
11:55:3 | [BuildingSetManager] Saved: $profile:VPPAdminTools/ConfigurablePlugins/BuildingSetManager/Castelo evento.vpp
11:55:30 | "Survivor" (steamid=76561198442072760) teleported to crosshair (pos=<5241.090820, 49.272964, 9771.472656>)
11:56:20 | "Survivor" (steamid=76561198442072760) toggled freecam
11:56:23 | Player "RobCL" (steamId=76561198176017478) disconnected from server.
11:56:27 | Player "RobCL" (steamId=76561198176017478) disconnected from server.
11:56:32 | "Survivor" (steamid=76561198442072760) Spawned Item: (FenceKit)
11:57:5 | "Survivor" (steamid=76561198442072760) Spawned Item: (AdminHatchet)
11:58:18 | Player "zCastro" (steamId=76561199027286716) connected to server!
11:58:27 | Player "zCastro" (steamId=76561199027286716) connected to server!
11:58:40 | Player "Texaco" (steamId=76561198389486307) connected to server!
11:58:50 | "Survivor" (steamid=76561198442072760) Spawned Item: (dp_PileOfMetal)
11:58:55 | "Survivor" (steamid=76561198442072760) deleted object "dp_PileOfMetal" (pos=<5241.061035, 49.941219, 9767.836914>)
11:59:4 | [BuildingSetManager] Saved: $profile:VPPAdminTools/ConfigurablePlugins/BuildingSetManager/itens.vpp
11:59:4 | "Survivor" (steamid=76561198442072760) created new building set (itens)
11:59:26 | [BuildingSetManager] Saved: $profile:VPPAdminTools/ConfigurablePlugins/BuildingSetManager/itens.vpp
11:59:26 | [BuildingSetManager] Saving & Reloading Building Set:itens
11:59:26 | "Survivor" (steamid=76561198442072760) updated building set (itens)
11:59:26 | [BuildingSetManager] Deleted file: itens
11:59:26 | [BuildingSetManager] Saved: $profile:VPPAdminTools/ConfigurablePlugins/BuildingSetManager/itens.vpp
11:59:26 | "Survivor" (steamid=76561198442072760) toggled freecam
11:59:27 | "Survivor" (steamid=76561198442072760) toggled freecam
11:59:42 | Player "Texaco" (steamId=76561198389486307) connected to server!
11:59:55 | [BuildingSetManager] Saved: $profile:VPPAdminTools/ConfigurablePlugins/BuildingSetManager/itens.vpp
11:59:55 | [BuildingSetManager] Saving & Reloading Building Set:itens
11:59:55 | "Survivor" (steamid=76561198442072760) updated building set (itens)
11:59:55 | [BuildingSetManager] Deleted file: itens
11:59:55 | [BuildingSetManager] Saved: $profile:VPPAdminTools/ConfigurablePlugins/BuildingSetManager/itens.vpp
11:59:56 | "Survivor" (steamid=76561198442072760) toggled freecam
11:59:58 | "Survivor" (steamid=76561198442072760) toggled freecam
12:0:14 | "Survivor" (steamid=76561198442072760) deleted building set (itens)
12:0:26 | Player "Survivor" (steamId=76561198442072760) disconnected from server.
12:6:43 | Player "Fabr*cio" (steamId=76561198358061194) disconnected from server.
