=========================Vanilla++ Admin Tools Session Logs=========================
Logs Started: 2022-3-29_7-0-38
====================================================================================
7:0:38 | [PermissionManager] Perm (DeleteObjectAtCrosshair) has been registered!
7:0:38 | [PermissionManager] Perm (PlayerManager:SetPlayerStats) has been registered!
7:0:38 | [PermissionManager] Perm (PlayerManager:KillPlayers) has been registered!
7:0:38 | [PermissionManager] Perm (PlayerManager:GodMode) has been registered!
7:0:38 | [PermissionManager] Perm (PlayerManager:SpectatePlayer) has been registered!
7:0:38 | [PermissionManager] Perm (PlayerManager:TeleportToPlayer) has been registered!
7:0:38 | [PermissionManager] Perm (PlayerManager:TeleportPlayerTo) has been registered!
7:0:38 | [PermissionManager] Perm (PlayerManager:SetPlayerInvisible) has been registered!
7:0:38 | [PermissionManager] Perm (PlayerManager:SendMessage) has been registered!
7:0:38 | [PermissionManager] Perm (PlayerManager:GiveUnlimitedAmmo) has been registered!
7:0:38 | [PermissionManager] Perm (PlayerManager:MakePlayerVomit) has been registered!
7:0:38 | [PermissionManager] Perm (PlayerManager:FreezePlayers) has been registered!
7:0:38 | [PermissionManager] Perm (PlayerManager:ChangeScale) has been registered!
7:0:38 | [PermissionManager] Perm (MenuBansManager) has been registered!
7:0:38 | [PermissionManager] Perm (BansManager:UnbanPlayer) has been registered!
7:0:38 | [PermissionManager] Perm (BansManager:UpdateBanDuration) has been registered!
7:0:38 | [PermissionManager] Perm (BansManager:UpdateBanReason) has been registered!
7:0:38 | [PermissionManager] Perm (MenuWebHooks) has been registered!
7:0:38 | [PermissionManager] Perm (MenuWebHooks:Create) has been registered!
7:0:38 | [PermissionManager] Perm (MenuWebHooks:Edit) has been registered!
7:0:38 | [PermissionManager] Perm (MenuWebHooks:Delete) has been registered!
7:0:38 | [PermissionManager] Perm (MenuTeleportManager) has been registered!
7:0:38 | [PermissionManager] Perm (TeleportManager:ViewPlayerPositions) has been registered!
7:0:38 | [PermissionManager] Perm (TeleportManager:TPPlayers) has been registered!
7:0:38 | [PermissionManager] Perm (TeleportManager:TPSelf) has been registered!
7:0:38 | [PermissionManager] Perm (TeleportManager:DeletePreset) has been registered!
7:0:38 | [PermissionManager] Perm (TeleportManager:AddNewPreset) has been registered!
7:0:38 | [PermissionManager] Perm (TeleportManager:EditPreset) has been registered!
7:0:38 | [PermissionManager] Perm (EspToolsMenu) has been registered!
7:0:38 | [PermissionManager] Perm (EspToolsMenu:DeleteObjects) has been registered!
7:0:38 | [PermissionManager] Perm (EspToolsMenu:PlayerESP) has been registered!
7:0:38 | [PermissionManager] Perm (EspToolsMenu:RestPasscodeFence) has been registered!
7:0:38 | [PermissionManager] Perm (EspToolsMenu:RetriveCodeFromObj) has been registered!
7:0:38 | [PermissionManager] Perm (EspToolsMenu:PlayerMeshEsp) has been registered!
7:0:38 | [PermissionManager] Perm (MenuXMLEditor) has been registered!
7:0:38 | [PermissionManager] Perm (MenuCommandsConsole) has been registered!
7:0:38 | [PermissionManager] Adding Super Admin (76561198253386609)
7:0:38 | [PermissionManager] Adding Super Admin (76561198950594742)
7:0:38 | [PermissionManager] Adding Super Admin (76561198329721265)
7:0:38 | [PermissionManager] Adding Super Admin (76561198140728342)
7:0:38 | [PermissionManager] Loaded UserGroups.json
7:0:38 | [BansManager]:: Load(): Loading ban list Json File $profile:VPPAdminTools/BanList.json
7:0:38 | [PermissionManager] Perm (Chat:StripPlayer) has been registered!
7:0:38 | [PermissionManager] Perm (Chat:KillPlayer) has been registered!
7:0:38 | [PermissionManager] Perm (Chat:HealPlayer) has been registered!
7:0:38 | [PermissionManager] Perm (Chat:BringPlayer) has been registered!
7:0:38 | [PermissionManager] Perm (Chat:ReturnPlayer) has been registered!
7:0:38 | [PermissionManager] Perm (Chat:GotoPlayer) has been registered!
7:0:38 | [PermissionManager] Perm (Chat:UnbanPlayer) has been registered!
7:0:38 | [PermissionManager] Perm (Chat:TeleportToTown) has been registered!
7:0:38 | [PermissionManager] Perm (Chat:TeleportToPoint) has been registered!
7:0:38 | [PermissionManager] Perm (Chat:GiveAmmo) has been registered!
7:0:38 | [PermissionManager] Perm (Chat:SpawnInventory) has been registered!
7:0:38 | [PermissionManager] Perm (Chat:SpawnOnGround) has been registered!
7:0:38 | [PermissionManager] Perm (Chat:SpawnInHands) has been registered!
7:0:38 | [PermissionManager] Perm (Chat:SpawnCar) has been registered!
7:0:38 | [PermissionManager] Perm (Chat:refuelCar) has been registered!
7:0:38 | [TimeManager] Loading Json File $profile:VPPAdminTools/ConfigurablePlugins/TimeManager/TimeSettingsPresets.json
7:0:38 | Building Sets Loaded: 1
7:0:39 | [WeatherManager] Loading Json File $profile:VPPAdminTools/ConfigurablePlugins/WeatherManager/WeatherSettingsPresets.json
7:1:16 | Player "SEBAS" (steamId=76561199233144713) connected to server!
7:1:33 | Player "SEBAS" (steamId=76561199233144713) connected to server!
7:1:46 | Player "R A T O" (steamId=76561198836620020) connected to server!
7:2:0 | Player "R A T O" (steamId=76561198836620020) connected to server!
7:14:26 | Player "G4M3RS0L0" (steamId=76561198345701342) connected to server!
7:14:40 | Player "G4M3RS0L0" (steamId=76561198345701342) connected to server!
7:16:0 | Player "G4M3RS0L0" (steamId=76561198345701342) disconnected from server.
7:16:43 | Player "G4M3RS0L0" (steamId=76561198345701342) connected to server!
7:16:56 | Player "G4M3RS0L0" (steamId=76561198345701342) connected to server!
7:17:20 | Player "G4M3RS0L0" (steamId=76561198345701342) disconnected from server.
7:18:37 | Player "G4M3RS0L0" (steamId=76561198345701342) connected to server!
7:18:51 | Player "G4M3RS0L0" (steamId=76561198345701342) connected to server!
7:41:44 | Player "R A T O" (steamId=76561198836620020) disconnected from server.
7:42:39 | Player "SEBAS" (steamId=76561199233144713) disconnected from server.
8:36:54 | Player "[DY] MOANA" (steamId=76561198868590548) connected to server!
8:37:14 | Player "[DY] MOANA" (steamId=76561198868590548) connected to server!
8:44:56 | Player "[DY] MOANA" (steamId=76561198868590548) disconnected from server.
8:44:58 | Player "[DY] MOANA" (steamId=76561198868590548) disconnected from server.
8:47:47 | Player "[TMT].Skinner" (steamId=76561198860620637) connected to server!
8:48:30 | Player "[TMT].Skinner" (steamId=76561198860620637) connected to server!
8:54:2 | Player "G4M3RS0L0" (steamId=76561198345701342) disconnected from server.
8:54:11 | Player "G4M3RS0L0" (steamId=76561198345701342) disconnected from server.
10:48:5 | Player "[G.M.] RONALDO" (steamId=76561197981004098) connected to server!
10:48:20 | Player "[G.M.] RONALDO" (steamId=76561197981004098) connected to server!
10:52:4 | Player "PINGA MEU LOOT" (steamId=76561198303789699) connected to server!
10:52:18 | Player "PINGA MEU LOOT" (steamId=76561198303789699) connected to server!
10:58:18 | Player "PINGA MEU LOOT" (steamId=76561198303789699) disconnected from server.
10:58:18 | Player "[TMT].Skinner" (steamId=76561198860620637) disconnected from server.
10:58:18 | Player "[G.M.] RONALDO" (steamId=76561197981004098) disconnected from server.
