=========================Vanilla++ Admin Tools Session Logs=========================
Logs Started: 2022-3-20_8-3-10
====================================================================================
8:3:10 | [PermissionManager] Perm (DeleteObjectAtCrosshair) has been registered!
8:3:10 | [PermissionManager] Perm (MenuCommandsConsole) has been registered!
8:3:10 | [WeatherManager] Loading Json File $profile:VPPAdminTools/ConfigurablePlugins/WeatherManager/WeatherSettingsPresets.json
8:3:10 | [TimeManager] Loading Json File $profile:VPPAdminTools/ConfigurablePlugins/TimeManager/TimeSettingsPresets.json
8:3:10 | Building Sets Loaded: 2
8:3:10 | [BansManager]:: Load(): Loading ban list Json File $profile:VPPAdminTools/BanList.json
8:3:10 | [PermissionManager] Adding Super Admin (76561198253386609)
8:3:10 | [PermissionManager] Adding Super Admin (76561198950594742)
8:3:10 | [PermissionManager] Adding Super Admin (76561198329721265)
8:3:10 | [PermissionManager] Adding Super Admin (76561198140728342)
8:3:11 | [PermissionManager] Loaded UserGroups.json
8:3:11 | [PermissionManager] Perm (Chat:StripPlayer) has been registered!
8:3:11 | [PermissionManager] Perm (Chat:KillPlayer) has been registered!
8:3:11 | [PermissionManager] Perm (Chat:HealPlayer) has been registered!
8:3:11 | [PermissionManager] Perm (Chat:BringPlayer) has been registered!
8:3:11 | [PermissionManager] Perm (Chat:ReturnPlayer) has been registered!
8:3:11 | [PermissionManager] Perm (Chat:GotoPlayer) has been registered!
8:3:11 | [PermissionManager] Perm (Chat:NamalskRunEvent) has been registered!
8:3:11 | [PermissionManager] Perm (Chat:UnbanPlayer) has been registered!
8:3:11 | [PermissionManager] Perm (Chat:TeleportToTown) has been registered!
8:3:11 | [PermissionManager] Perm (Chat:TeleportToPoint) has been registered!
8:3:11 | [PermissionManager] Perm (Chat:GiveAmmo) has been registered!
8:3:11 | [PermissionManager] Perm (Chat:SpawnInventory) has been registered!
8:3:11 | [PermissionManager] Perm (Chat:SpawnOnGround) has been registered!
8:3:11 | [PermissionManager] Perm (Chat:SpawnInHands) has been registered!
8:3:11 | [PermissionManager] Perm (Chat:SpawnCar) has been registered!
8:3:11 | [PermissionManager] Perm (Chat:refuelCar) has been registered!
8:3:48 | Player "[KoB] DaffodilCave" (steamId=76561198243969402) connected to server!
8:4:20 | Player "[KoB] DaffodilCave" (steamId=76561198243969402) connected to server!
10:30:13 | Player "[HB]Thunder" (steamId=76561199130821188) connected to server!
10:38:1 | Player "[HB]Thunder" (steamId=76561199130821188) disconnected from server.
10:46:0 | Player "[EM]Pysicol" (steamId=76561198112459474) connected to server!
10:46:47 | Player "[EM]Pysicol" (steamId=76561198112459474) connected to server!
10:59:10 | Player "Texaco" (steamId=76561198389486307) connected to server!
11:0:18 | Player "Texaco" (steamId=76561198389486307) connected to server!
11:24:23 | Player "ursssinhocarrinho" (steamId=76561198046104047) connected to server!
11:24:40 | Player "ursssinhocarrinho" (steamId=76561198046104047) connected to server!
11:26:15 | Player "[KoB] DaffodilCave" (steamId=76561198243969402) disconnected from server.
11:37:19 | Player "ursssinhocarrinho" (steamId=76561198046104047) disconnected from server.
11:37:44 | Player "ursssinhocarrinho" (steamId=76561198046104047) connected to server!
11:46:13 | Player "ursssinhocarrinho" (steamId=76561198046104047) connected to server!
12:0:11 | Player "Apocalipse" (steamId=76561198064120719) connected to server!
12:0:28 | Player "Apocalipse" (steamId=76561198064120719) connected to server!
12:20:57 | Player "[EM] ToyStory" (steamId=76561198133211909) connected to server!
12:21:23 | Player "[EM] ToyStory" (steamId=76561198133211909) connected to server!
12:23:19 | Player "Apocalipse" (steamId=76561198064120719) disconnected from server.
12:24:43 | Player "Apocalipse" (steamId=76561198064120719) connected to server!
12:25:2 | Player "Apocalipse" (steamId=76561198064120719) connected to server!
12:40:21 | Player "[EM] ToyStory" (steamId=76561198133211909) disconnected from server.
12:40:23 | Player "[EM] ToyStory" (steamId=76561198133211909) disconnected from server.
12:41:5 | Player "ursssinhocarrinho" (steamId=76561198046104047) disconnected from server.
12:41:6 | Player "ursssinhocarrinho" (steamId=76561198046104047) disconnected from server.
12:41:19 | Player "ursssinhocarrinho" (steamId=76561198046104047) connected to server!
12:41:34 | Player "ursssinhocarrinho" (steamId=76561198046104047) connected to server!
12:48:35 | Player "ursssinhocarrinho" (steamId=76561198046104047) disconnected from server.
12:48:36 | Player "ursssinhocarrinho" (steamId=76561198046104047) disconnected from server.
13:51:41 | Player "jack" (steamId=76561198079299210) connected to server!
13:52:26 | Player "jack" (steamId=76561198079299210) connected to server!
13:57:5 | Player "duK" (steamId=76561198071667340) connected to server!
14:3:45 | Player "jack" (steamId=76561198079299210) disconnected from server.
14:3:45 | Player "Apocalipse" (steamId=76561198064120719) disconnected from server.
14:3:45 | Player "duK" (steamId=76561198071667340) disconnected from server.
14:3:45 | Player "[EM]Pysicol" (steamId=76561198112459474) disconnected from server.
