=========================Vanilla++ Admin Tools Session Logs=========================
Logs Started: 2022-4-21_19-0-30
====================================================================================
19:0:30 | [PermissionManager] Perm (DeleteObjectAtCrosshair) has been registered!
19:0:30 | [PermissionManager] Perm (MenuWebHooks:Create) has been registered!
19:0:30 | [PermissionManager] Perm (MenuWebHooks:Edit) has been registered!
19:0:30 | [PermissionManager] Perm (MenuWebHooks:Delete) has been registered!
19:0:30 | [PermissionManager] Perm (MenuTeleportManager) has been registered!
19:0:30 | [PermissionManager] Perm (TeleportManager:ViewPlayerPositions) has been registered!
19:0:30 | [PermissionManager] Perm (TeleportManager:TPPlayers) has been registered!
19:0:30 | [PermissionManager] Perm (TeleportManager:TPSelf) has been registered!
19:0:30 | [PermissionManager] Perm (TeleportManager:DeletePreset) has been registered!
19:0:30 | [PermissionManager] Perm (TeleportManager:AddNewPreset) has been registered!
19:0:30 | [PermissionManager] Perm (TeleportManager:EditPreset) has been registered!
19:0:30 | [PermissionManager] Perm (EspToolsMenu) has been registered!
19:0:30 | [PermissionManager] Perm (EspToolsMenu:DeleteObjects) has been registered!
19:0:30 | [PermissionManager] Perm (EspToolsMenu:PlayerESP) has been registered!
19:0:30 | [PermissionManager] Perm (EspToolsMenu:RestPasscodeFence) has been registered!
19:0:30 | [PermissionManager] Perm (EspToolsMenu:RetriveCodeFromObj) has been registered!
19:0:30 | [PermissionManager] Perm (EspToolsMenu:PlayerMeshEsp) has been registered!
19:0:30 | [PermissionManager] Perm (EspToolsMenu:InstantBaseBuild) has been registered!
19:0:30 | [PermissionManager] Perm (MenuXMLEditor) has been registered!
19:0:30 | [PermissionManager] Perm (MenuCommandsConsole) has been registered!
19:0:30 | [BansManager]:: Load(): Loading ban list Json File $profile:VPPAdminTools/BanList.json
19:0:30 | [TimeManager] Loading Json File $profile:VPPAdminTools/ConfigurablePlugins/TimeManager/TimeSettingsPresets.json
19:0:30 | Building Sets Loaded: 2
19:0:30 | [PermissionManager] Perm (Chat:StripPlayer) has been registered!
19:0:30 | [PermissionManager] Perm (Chat:KillPlayer) has been registered!
19:0:30 | [PermissionManager] Perm (Chat:HealPlayer) has been registered!
19:0:30 | [PermissionManager] Perm (Chat:BringPlayer) has been registered!
19:0:30 | [PermissionManager] Perm (Chat:ReturnPlayer) has been registered!
19:0:30 | [PermissionManager] Perm (Chat:GotoPlayer) has been registered!
19:0:30 | [PermissionManager] Perm (Chat:UnbanPlayer) has been registered!
19:0:30 | [PermissionManager] Perm (Chat:TeleportToTown) has been registered!
19:0:30 | [PermissionManager] Perm (Chat:TeleportToPoint) has been registered!
19:0:30 | [PermissionManager] Perm (Chat:GiveAmmo) has been registered!
19:0:30 | [PermissionManager] Perm (Chat:SpawnInventory) has been registered!
19:0:30 | [PermissionManager] Perm (Chat:SpawnOnGround) has been registered!
19:0:30 | [PermissionManager] Perm (Chat:SpawnInHands) has been registered!
19:0:30 | [PermissionManager] Perm (Chat:SpawnCar) has been registered!
19:0:30 | [PermissionManager] Perm (Chat:refuelCar) has been registered!
19:0:30 | [WeatherManager] Loading Json File $profile:VPPAdminTools/ConfigurablePlugins/WeatherManager/WeatherSettingsPresets.json
19:0:30 | [PermissionManager] Adding Super Admin (76561198253386609)
19:0:30 | [PermissionManager] Adding Super Admin (76561198950594742)
19:0:30 | [PermissionManager] Adding Super Admin (76561198329721265)
19:0:30 | [PermissionManager] Adding Super Admin (76561198140728342)
19:0:30 | [PermissionManager] Loaded UserGroups.json
19:0:57 | Player "MacLovin" (steamId=76561199068236803) connected to server!
19:0:57 | Player "DanielSam" (steamId=76561198867200764) connected to server!
19:0:57 | Player "chron1c" (steamId=76561198205585613) connected to server!
19:0:57 | Player "[YKZ]-Notsniw" (steamId=76561197967151252) connected to server!
19:0:58 | Player "Biel FxR" (steamId=76561198050836260) connected to server!
19:0:59 | Player "[DY] FIONA" (steamId=76561198165228070) connected to server!
19:0:59 | Player "TripaSeca" (steamId=76561198093060507) connected to server!
19:1:0 | Player "[YKZ]-BlackBear" (steamId=76561198343030820) connected to server!
19:1:1 | Player "OZIEL" (steamId=76561199063596086) connected to server!
19:1:1 | Player "Hacan121" (steamId=76561198345012092) connected to server!
