=========================Vanilla++ Admin Tools Session Logs=========================
Logs Started: 2022-4-28_3-0-8
====================================================================================
3:0:8 | [PermissionManager] Perm (DeleteObjectAtCrosshair) has been registered!
3:0:8 | [PermissionManager] Perm (TeleportManager:EditPreset) has been registered!
3:0:8 | [PermissionManager] Perm (EspToolsMenu) has been registered!
3:0:8 | [PermissionManager] Perm (EspToolsMenu:DeleteObjects) has been registered!
3:0:8 | [PermissionManager] Perm (EspToolsMenu:PlayerESP) has been registered!
3:0:8 | [PermissionManager] Perm (EspToolsMenu:RestPasscodeFence) has been registered!
3:0:8 | [PermissionManager] Perm (EspToolsMenu:RetriveCodeFromObj) has been registered!
3:0:8 | [PermissionManager] Perm (EspToolsMenu:PlayerMeshEsp) has been registered!
3:0:8 | [PermissionManager] Perm (EspToolsMenu:InstantBaseBuild) has been registered!
3:0:8 | [PermissionManager] Perm (MenuXMLEditor) has been registered!
3:0:8 | [PermissionManager] Perm (MenuCommandsConsole) has been registered!
3:0:8 | [PermissionManager] Perm (Chat:StripPlayer) has been registered!
3:0:8 | [PermissionManager] Perm (Chat:KillPlayer) has been registered!
3:0:8 | [PermissionManager] Perm (Chat:HealPlayer) has been registered!
3:0:8 | [PermissionManager] Perm (Chat:BringPlayer) has been registered!
3:0:8 | [PermissionManager] Perm (Chat:ReturnPlayer) has been registered!
3:0:8 | [PermissionManager] Perm (Chat:GotoPlayer) has been registered!
3:0:8 | [PermissionManager] Perm (Chat:UnbanPlayer) has been registered!
3:0:8 | [PermissionManager] Perm (Chat:TeleportToTown) has been registered!
3:0:8 | [PermissionManager] Perm (Chat:TeleportToPoint) has been registered!
3:0:8 | [PermissionManager] Perm (Chat:GiveAmmo) has been registered!
3:0:8 | [PermissionManager] Perm (Chat:SpawnInventory) has been registered!
3:0:8 | [PermissionManager] Perm (Chat:SpawnOnGround) has been registered!
3:0:8 | [PermissionManager] Perm (Chat:SpawnInHands) has been registered!
3:0:8 | [PermissionManager] Perm (Chat:SpawnCar) has been registered!
3:0:8 | [PermissionManager] Perm (Chat:refuelCar) has been registered!
3:0:8 | [TimeManager] Loading Json File $profile:VPPAdminTools/ConfigurablePlugins/TimeManager/TimeSettingsPresets.json
3:0:8 | [PermissionManager] Adding Super Admin (76561198253386609)
3:0:8 | [PermissionManager] Adding Super Admin (76561198950594742)
3:0:8 | [PermissionManager] Adding Super Admin (76561198329721265)
3:0:8 | [PermissionManager] Adding Super Admin (76561198140728342)
3:0:8 | [PermissionManager] Loaded UserGroups.json
3:0:8 | [BansManager]:: Load(): Loading ban list Json File $profile:VPPAdminTools/BanList.json
3:0:8 | [WeatherManager] Loading Json File $profile:VPPAdminTools/ConfigurablePlugins/WeatherManager/WeatherSettingsPresets.json
3:0:8 | Building Sets Loaded: 5
3:0:34 | Player "[ONE] KARABULJHAN" (steamId=76561198100527842) connected to server!
3:0:37 | Player "GabrielLobato" (steamId=76561198158375860) connected to server!
3:0:49 | Player "[ONE] KARABULJHAN" (steamId=76561198100527842) connected to server!
3:0:49 | Player "GabrielLobato" (steamId=76561198158375860) connected to server!
3:0:52 | Player "d3scot" (steamId=76561199106333992) connected to server!
3:1:3 | Player "[ONE] JAPA" (steamId=76561198161060673) connected to server!
3:1:3 | Player "Hacan121" (steamId=76561198345012092) connected to server!
3:1:8 | Player "d3scot" (steamId=76561199106333992) connected to server!
3:1:8 | Player "zin" (steamId=76561198089542028) connected to server!
3:1:10 | Player "Hacan121" (steamId=76561198345012092) connected to server!
3:1:14 | Player "[ONE] JAPA" (steamId=76561198161060673) connected to server!
3:1:17 | Player "zin" (steamId=76561198089542028) connected to server!
3:1:34 | Player "KURIRIM com FLORESTA" (steamId=76561198862387312) connected to server!
3:1:43 | Player "KURIRIM com FLORESTA" (steamId=76561198862387312) connected to server!
3:1:47 | Player "G A T O" (steamId=76561199207813177) connected to server!
3:1:55 | Player "G A T O" (steamId=76561199207813177) connected to server!
3:2:3 | Player "[XIT]-SoulzaHur" (steamId=76561198387573700) connected to server!
3:2:20 | Player "TripaSeca" (steamId=76561198093060507) connected to server!
3:2:43 | Player "TripaSeca" (steamId=76561198093060507) connected to server!
3:3:19 | Player "gros siboir" (steamId=76561198278481165) connected to server!
3:3:21 | Player "GabrielLobato" (steamId=76561198158375860) disconnected from server.
3:4:27 | Player "Brayan" (steamId=76561199129190063) connected to server!
3:14:4 | Player "[YKZ]-tappes" (steamId=76561198990092287) connected to server!
3:14:16 | Player "[YKZ]-tappes" (steamId=76561198990092287) connected to server!
3:17:35 | Player "Biel FxR" (steamId=76561198050836260) connected to server!
3:17:52 | Player "Biel FxR" (steamId=76561198050836260) connected to server!
3:20:45 | Player "Toni" (steamId=76561198064461708) connected to server!
3:21:2 | Player "Toni" (steamId=76561198064461708) connected to server!
3:22:29 | Player "Toni" (steamId=76561198064461708) disconnected from server.
3:22:31 | Player "Toni" (steamId=76561198064461708) disconnected from server.
3:34:49 | Player "Maresia " (steamId=76561198143162714) connected to server!
3:39:42 | Player "G A T O" (steamId=76561199207813177) disconnected from server.
3:40:31 | Player "G A T O" (steamId=76561199207813177) connected to server!
3:40:40 | Player "G A T O" (steamId=76561199207813177) connected to server!
3:57:38 | Player "KURIRIM com FLORESTA" (steamId=76561198862387312) disconnected from server.
3:58:0 | Player "zin" (steamId=76561198089542028) disconnected from server.
4:5:10 | Player "[ONE] KARABULJHAN" (steamId=76561198100527842) disconnected from server.
4:5:31 | Player "[ONE] KARABULJHAN" (steamId=76561198100527842) disconnected from server.
4:5:32 | Player "Brayan" (steamId=76561199129190063) disconnected from server.
4:6:16 | Player "[NTG]Msspllintter" (steamId=76561198054992188) connected to server!
4:6:21 | Player "[ONE] KARABULJHAN" (steamId=76561198100527842) connected to server!
4:6:33 | Player "[ONE] KARABULJHAN" (steamId=76561198100527842) connected to server!
4:14:2 | Player "Seekerzao" (steamId=76561198067793781) connected to server!
4:14:19 | Player "Seekerzao" (steamId=76561198067793781) connected to server!
4:17:23 | Player "Maresia " (steamId=76561198143162714) disconnected from server.
4:18:34 | Player "G A T O" (steamId=76561199207813177) disconnected from server.
4:20:39 | Player "Hacan121" (steamId=76561198345012092) disconnected from server.
4:23:36 | Player "gros siboir" (steamId=76561198278481165) disconnected from server.
4:23:38 | Player "d3scot" (steamId=76561199106333992) disconnected from server.
4:23:52 | Player "Biel FxR" (steamId=76561198050836260) disconnected from server.
4:24:6 | Player "[NTG]Msspllintter" (steamId=76561198054992188) disconnected from server.
4:26:28 | Player "[ONE] JAPA" (steamId=76561198161060673) disconnected from server.
4:26:34 | Player "[ONE] JAPA" (steamId=76561198161060673) disconnected from server.
4:27:42 | Player "[XIT]-SoulzaHur" (steamId=76561198387573700) disconnected from server.
4:28:47 | Player "[ONE] KARABULJHAN" (steamId=76561198100527842) disconnected from server.
4:28:50 | Player "[ONE] KARABULJHAN" (steamId=76561198100527842) disconnected from server.
4:32:9 | Player "TripaSeca" (steamId=76561198093060507) disconnected from server.
4:32:16 | Player "TripaSeca" (steamId=76561198093060507) disconnected from server.
4:39:45 | Player "GabrielLobato" (steamId=76561198158375860) connected to server!
4:40:33 | Player "GabrielLobato" (steamId=76561198158375860) connected to server!
4:41:44 | Player "[YKZ]-BlackBear" (steamId=76561198343030820) connected to server!
4:42:2 | Player "[YKZ]-BlackBear" (steamId=76561198343030820) connected to server!
5:31:33 | Player "General2323" (steamId=76561198300843847) connected to server!
5:32:10 | Player "General2323" (steamId=76561198300843847) connected to server!
6:52:38 | Player "[YKZ]-BlackBear" (steamId=76561198343030820) disconnected from server.
6:52:41 | Player "[YKZ]-BlackBear" (steamId=76561198343030820) disconnected from server.
6:53:15 | Player "[YKZ]-BlackBear" (steamId=76561198343030820) connected to server!
6:53:40 | Player "[YKZ]-BlackBear" (steamId=76561198343030820) connected to server!
6:58:41 | Player "GabrielLobato" (steamId=76561198158375860) disconnected from server.
6:58:41 | Player "General2323" (steamId=76561198300843847) disconnected from server.
6:58:42 | Player "[YKZ]-BlackBear" (steamId=76561198343030820) disconnected from server.
6:58:42 | Player "[YKZ]-tappes" (steamId=76561198990092287) disconnected from server.
6:58:42 | Player "Seekerzao" (steamId=76561198067793781) disconnected from server.
