=========================Vanilla++ Admin Tools Session Logs=========================
Logs Started: 2022-4-17_18-59-2
====================================================================================
18:59:2 | [PermissionManager] Perm (DeleteObjectAtCrosshair) has been registered!
18:59:2 | [PermissionManager] Perm (PermissionsEditor:RemoveUser) has been registered!
18:59:2 | [PermissionManager] Perm (PermissionsEditor:AddUser) has been registered!
18:59:2 | [PermissionManager] Perm (PermissionsEditor:CreateUserGroup) has been registered!
18:59:2 | [PermissionManager] Perm (PermissionsEditor:DeleteUserGroup) has been registered!
18:59:2 | [PermissionManager] Perm (PermissionsEditor:ChangePermLevel) has been registered!
18:59:2 | [PermissionManager] Perm (MenuPlayerManager) has been registered!
18:59:2 | [PermissionManager] Perm (PlayerManager:GiveGodmode) has been registered!
18:59:2 | [PermissionManager] Perm (PlayerManager:BanPlayer) has been registered!
18:59:2 | [PermissionManager] Perm (PlayerManager:KickPlayer) has been registered!
18:59:2 | [PermissionManager] Perm (PlayerManager:HealPlayers) has been registered!
18:59:2 | [PermissionManager] Perm (PlayerManager:SetPlayerStats) has been registered!
18:59:2 | [PermissionManager] Perm (PlayerManager:KillPlayers) has been registered!
18:59:2 | [PermissionManager] Perm (PlayerManager:GodMode) has been registered!
18:59:2 | [PermissionManager] Perm (PlayerManager:SpectatePlayer) has been registered!
18:59:2 | [PermissionManager] Perm (PlayerManager:TeleportToPlayer) has been registered!
18:59:2 | [PermissionManager] Perm (PlayerManager:TeleportPlayerTo) has been registered!
18:59:2 | [PermissionManager] Perm (PlayerManager:SetPlayerInvisible) has been registered!
18:59:2 | [PermissionManager] Perm (PlayerManager:SendMessage) has been registered!
18:59:2 | [PermissionManager] Perm (PlayerManager:GiveUnlimitedAmmo) has been registered!
18:59:2 | [PermissionManager] Perm (PlayerManager:MakePlayerVomit) has been registered!
18:59:2 | [PermissionManager] Perm (PlayerManager:FreezePlayers) has been registered!
18:59:2 | [PermissionManager] Perm (PlayerManager:ChangeScale) has been registered!
18:59:2 | [PermissionManager] Perm (MenuBansManager) has been registered!
18:59:2 | [PermissionManager] Perm (BansManager:UnbanPlayer) has been registered!
18:59:2 | [PermissionManager] Perm (BansManager:UpdateBanDuration) has been registered!
18:59:2 | [PermissionManager] Perm (BansManager:UpdateBanReason) has been registered!
18:59:2 | [PermissionManager] Perm (MenuWebHooks) has been registered!
18:59:2 | [PermissionManager] Perm (MenuWebHooks:Create) has been registered!
18:59:2 | [PermissionManager] Perm (MenuWebHooks:Edit) has been registered!
18:59:2 | [PermissionManager] Perm (MenuWebHooks:Delete) has been registered!
18:59:2 | [PermissionManager] Perm (MenuTeleportManager) has been registered!
18:59:2 | [PermissionManager] Perm (TeleportManager:ViewPlayerPositions) has been registered!
18:59:2 | [PermissionManager] Perm (TeleportManager:TPPlayers) has been registered!
18:59:2 | [PermissionManager] Perm (TeleportManager:TPSelf) has been registered!
18:59:2 | [PermissionManager] Perm (TeleportManager:DeletePreset) has been registered!
18:59:2 | [PermissionManager] Perm (TeleportManager:AddNewPreset) has been registered!
18:59:2 | [PermissionManager] Perm (TeleportManager:EditPreset) has been registered!
18:59:2 | [PermissionManager] Perm (EspToolsMenu) has been registered!
18:59:2 | [PermissionManager] Perm (EspToolsMenu:DeleteObjects) has been registered!
18:59:2 | [PermissionManager] Perm (EspToolsMenu:PlayerESP) has been registered!
18:59:2 | [PermissionManager] Perm (EspToolsMenu:RestPasscodeFence) has been registered!
18:59:2 | [PermissionManager] Perm (EspToolsMenu:RetriveCodeFromObj) has been registered!
18:59:2 | [PermissionManager] Perm (EspToolsMenu:PlayerMeshEsp) has been registered!
18:59:2 | [PermissionManager] Perm (MenuXMLEditor) has been registered!
18:59:2 | [PermissionManager] Perm (MenuCommandsConsole) has been registered!
18:59:2 | [PermissionManager] Adding Super Admin (76561198253386609)
18:59:2 | [PermissionManager] Adding Super Admin (76561198950594742)
18:59:2 | [PermissionManager] Adding Super Admin (76561198329721265)
18:59:2 | [PermissionManager] Adding Super Admin (76561198140728342)
18:59:2 | [PermissionManager] Loaded UserGroups.json
18:59:2 | [BansManager]:: Load(): Loading ban list Json File $profile:VPPAdminTools/BanList.json
18:59:2 | [WeatherManager] Loading Json File $profile:VPPAdminTools/ConfigurablePlugins/WeatherManager/WeatherSettingsPresets.json
18:59:2 | Building Sets Loaded: 0
18:59:2 | [TimeManager] Loading Json File $profile:VPPAdminTools/ConfigurablePlugins/TimeManager/TimeSettingsPresets.json
18:59:2 | [PermissionManager] Perm (Chat:StripPlayer) has been registered!
18:59:2 | [PermissionManager] Perm (Chat:KillPlayer) has been registered!
18:59:2 | [PermissionManager] Perm (Chat:HealPlayer) has been registered!
18:59:2 | [PermissionManager] Perm (Chat:BringPlayer) has been registered!
18:59:2 | [PermissionManager] Perm (Chat:ReturnPlayer) has been registered!
18:59:2 | [PermissionManager] Perm (Chat:GotoPlayer) has been registered!
18:59:2 | [PermissionManager] Perm (Chat:UnbanPlayer) has been registered!
18:59:2 | [PermissionManager] Perm (Chat:TeleportToTown) has been registered!
18:59:2 | [PermissionManager] Perm (Chat:TeleportToPoint) has been registered!
18:59:2 | [PermissionManager] Perm (Chat:GiveAmmo) has been registered!
18:59:2 | [PermissionManager] Perm (Chat:SpawnInventory) has been registered!
18:59:2 | [PermissionManager] Perm (Chat:SpawnOnGround) has been registered!
18:59:2 | [PermissionManager] Perm (Chat:SpawnInHands) has been registered!
18:59:2 | [PermissionManager] Perm (Chat:SpawnCar) has been registered!
18:59:2 | [PermissionManager] Perm (Chat:refuelCar) has been registered!
19:15:32 | Player "joaovieira" (steamId=76561198220403464) connected to server!
19:37:30 | Player "Gothico Gamer" (steamId=76561198115009142) connected to server!
19:40:39 | Player "joaovieira" (steamId=76561198220403464) disconnected from server.
19:51:10 | Player "Thiaconha" (steamId=76561198127071982) connected to server!
20:11:56 | Player "[DY] FROZEN " (steamId=76561198161060673) connected to server!
20:12:11 | Player "[DY] FROZEN " (steamId=76561198161060673) connected to server!
20:13:14 | Player "[DY] FROZEN " (steamId=76561198161060673) disconnected from server.
20:18:19 | Player "Thiaconha" (steamId=76561198127071982) disconnected from server.
20:18:21 | Player "Thiaconha" (steamId=76561198127071982) disconnected from server.
20:32:9 | Player "Gothico Gamer" (steamId=76561198115009142) disconnected from server.
20:45:27 | Player "Saddankilleer" (steamId=76561198026862041) connected to server!
20:45:53 | Player "Saddankilleer" (steamId=76561198026862041) connected to server!
20:49:1 | Player "Saddankilleer" (steamId=76561198026862041) disconnected from server.
20:49:5 | Player "Saddankilleer" (steamId=76561198026862041) disconnected from server.
20:50:23 | Player "Saddankilleer" (steamId=76561198026862041) connected to server!
20:55:57 | Player "Saddankilleer" (steamId=76561198026862041) connected to server!
21:1:35 | Player "GW. DESERT" (steamId=76561198050557634) connected to server!
21:2:0 | Player "GW. DESERT" (steamId=76561198050557634) connected to server!
21:10:49 | Player "Saddankilleer" (steamId=76561198026862041) disconnected from server.
21:10:52 | Player "Saddankilleer" (steamId=76561198026862041) disconnected from server.
21:15:2 | Player "GW. DESERT" (steamId=76561198050557634) disconnected from server.
21:15:6 | Player "GW. DESERT" (steamId=76561198050557634) disconnected from server.
21:29:45 | Player "Survivor" (steamId=76561199062483532) connected to server!
21:46:57 | Player "n4rF" (steamId=76561198083360724) connected to server!
21:53:11 | Player "Survivor" (steamId=76561198086104881) connected to server!
22:20:42 | Player "n4rF" (steamId=76561198083360724) disconnected from server.
22:20:44 | Player "n4rF" (steamId=76561198083360724) disconnected from server.
